DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
8705437	8705437	0	False	False	200	8705237	8705237	0	ADOG	V	.	.	8709880	protein_coding	gene_id "WBGene00022536"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022536	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8930.0	4443	0.0	WormBase	8705437	-	gene	False	N2HS_J2B_spl	False
8461096	8461096	0	False	False	200	8460896	8460896	0	ADOG	V	.	.	8462116	protein_coding	gene_id "WBGene00001040"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001040	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	677.0	1020	0.0	WormBase	8461096	-	gene	False	N2HS_J2B_spl	False
8398161	8398161	0	False	False	200	8397961	8397961	0	ADOG	II	.	.	8399160	protein_coding	gene_id "WBGene00009898"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009898	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020.0	999	0.0	WormBase	8398161	-	gene	False	N2HS_J2B_sp	False
8533095	8533095	0	False	False	200	8532895	8532895	0	ADOG	II	.	.	8534363	protein_coding	gene_id "WBGene00012175"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012175	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.0	1268	0.0	WormBase	8533095	-	gene	False	N2HS_J2B_sp	False
8751016	8751016	0	False	False	200	8750816	8750816	0	ADOG	II	.	.	8751201	ncRNA	gene_id "WBGene00198209"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198209	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1617.0	185	0.0	WormBase	8751016	-	gene	False	N2HS_J2B_sp	False
8878496	8878496	0	False	False	200	8878296	8878296	0	ADOG	II	.	.	8883659	protein_coding	gene_id "WBGene00004355"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004355	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236.0	5163	0.0	WormBase	8878496	-	gene	False	N2HS_J2B_sp	False
8910913	8910913	0	True	False	200	8910713	8910713	0	ADOG	II	.	.	8912029	protein_coding	gene_id "WBGene00007179"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007179	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	919.0	1116	0.0	WormBase	8910913	-	gene	False	N2HS_J2B_sp	False
8952028	8952028	0	False	False	200	8951828	8951828	0	ADOG	II	.	.	8952285	ncRNA	gene_id "WBGene00200500"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200500	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3715.0	257	0.0	WormBase	8952028	-	gene	False	N2HS_J2B_sp	False
9414559	9414559	0	False	False	200	9414359	9414359	0	ADOG	II	.	.	9416431	protein_coding	gene_id "WBGene00010941"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010941	0	0	0	0	['WBGene00166375']	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2962.0	1872	0.0	WormBase	9414559	-	gene	False	N2HS_J2B_sp	False
7384232	7384232	0	False	False	200	7384032	7384032	0	ADOG	V	.	.	7386173	protein_coding	gene_id "WBGene00005647"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005647	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	923.0	1941	0.0	WormBase	7384232	-	gene	False	N2HS_J2B_spl	False
9901273	9901273	0	False	False	200	9901073	9901073	0	ADOG	II	.	.	9901322	ncRNA	gene_id "WBGene00196580"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196580	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	897.0	49	0.0	WormBase	9901273	-	gene	False	N2HS_J2B_sp	False
7252325	7252325	0	False	False	200	7252125	7252125	0	ADOG	V	.	.	7255157	protein_coding	gene_id "WBGene00015465"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015465	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5004.0	2832	0.0	WormBase	7252325	-	gene	False	N2HS_J2B_spl	False
10125898	10125898	0	False	False	200	10125698	10125698	0	ADOG	II	.	.	10127455	protein_coding	gene_id "WBGene00044027"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044027	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4073.0	1557	0.0	WormBase	10125898	-	gene	False	N2HS_J2B_sp	False
5960747	5960747	0	False	False	200	5960547	5960547	0	ADOG	II	.	.	5960846	ncRNA	gene_id "WBGene00197686"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197686	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2211.0	99	0.0	WormBase	5960747	-	gene	False	N2HS_J2B_sp	False
3369175	3369175	0	False	False	200	3368975	3368975	0	ADOG	II	.	.	3370111	protein_coding	gene_id "WBGene00021730"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021730	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	978.0	936	0.0	WormBase	3369175	-	gene	False	N2HS_J2B_sp	False
2358801	2358801	0	False	False	200	2358601	2358601	0	ADOG	II	.	.	2363773	protein_coding	gene_id "WBGene00018388"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018388	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5109.0	4972	0.0	WormBase	2358801	-	gene	False	N2HS_J2B_sp	False
12065960	12065960	0	True	False	200	12065760	12065760	0	ADOG	V	.	.	12067957	protein_coding	gene_id "WBGene00011088"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011088	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	569.0	1997	0.0	WormBase	12065960	-	gene	False	N2HS_J2B_spl	False
2389582	2389582	0	False	False	200	2389382	2389382	0	ADOG	II	.	.	2390994	protein_coding	gene_id "WBGene00017525"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017525	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3987.0	1412	0.0	WormBase	2389582	-	gene	False	N2HS_J2B_sp	False
2740403	2740403	0	False	False	200	2740203	2740203	0	ADOG	II	.	.	2742341	protein_coding	gene_id "WBGene00020233"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020233	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	761.0	1938	0.0	WormBase	2740403	-	gene	False	N2HS_J2B_sp	False
3148504	3148504	0	False	False	200	3148304	3148304	0	ADOG	II	.	.	3149621	protein_coding	gene_id "WBGene00020410"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020410	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3852.0	1117	0.0	WormBase	3148504	-	gene	False	N2HS_J2B_sp	False
3321060	3321060	0	False	False	200	3320860	3320860	0	ADOG	II	.	.	3323279	protein_coding	gene_id "WBGene00021590"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021590	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7553.0	2219	0.0	WormBase	3321060	-	gene	False	N2HS_J2B_sp	False
3671908	3671908	0	False	False	200	3671708	3671708	0	ADOG	II	.	.	3673593	protein_coding	gene_id "WBGene00004750"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004750	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	852.0	1685	0.0	WormBase	3671908	-	gene	False	N2HS_J2B_sp	False
9830978	9830978	0	False	False	200	9830778	9830778	0	ADOG	V	.	.	9831908	pseudogene	gene_id "WBGene00014818"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014818	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6729.0	930	0.0	WormBase	9830978	-	gene	False	N2HS_J2B_spl	False
3701708	3701708	0	True	False	200	3701508	3701508	0	ADOG	II	.	.	3703250	pseudogene	gene_id "WBGene00005997"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00005997	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.0	1542	0.0	WormBase	3701708	-	gene	False	N2HS_J2B_sp	False
4823381	4823381	0	False	False	200	4823181	4823181	0	ADOG	II	.	.	4825196	protein_coding	gene_id "WBGene00016356"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016356	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817.0	1815	0.0	WormBase	4823381	-	gene	False	N2HS_J2B_sp	False
5126637	5126637	0	False	False	200	5126437	5126437	0	ADOG	II	.	.	5126722	ncRNA	gene_id "WBGene00195734"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195734	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3863.0	85	0.0	WormBase	5126637	-	gene	False	N2HS_J2B_sp	False
10261131	10261131	0	True	False	200	10260931	10260931	0	ADOG	V	.	.	10270314	protein_coding	gene_id "WBGene00004364"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004364	0	0	0	['WBGene00198930']	0	0	0	0.0	0	0	0	0	0	0	0	['WBGene00168519']	0	0	0	0	0	577.0	9183	0.0	WormBase	10261131	-	gene	False	N2HS_J2B_spl	False
10174999	10174999	0	False	False	200	10174799	10174799	0	ADOG	V	.	.	10175194	ncRNA	gene_id "WBGene00202084"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202084	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246.0	195	0.0	WormBase	10174999	-	gene	False	N2HS_J2B_spl	False
5531233	5531233	0	False	False	200	5531033	5531033	0	ADOG	IV	.	.	5531253	piRNA	gene_id "WBGene00171411"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00171411	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.0	20	0.0	WormBase	5531233	-	gene	False	N2HS_J2B_sp	False
9882034	9882034	0	False	False	200	9881834	9881834	0	ADOG	V	.	.	9885960	protein_coding	gene_id "WBGene00011705"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011705	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2530.0	3926	0.0	WormBase	9882034	-	gene	False	N2HS_J2B_spl	False
10534332	10534332	0	False	False	200	10534132	10534132	0	ADOG	II	.	.	10537671	protein_coding	gene_id "WBGene00011302"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011302	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4558.0	3339	0.0	WormBase	10534332	-	gene	False	N2HS_J2B_sp	False
11334507	11334507	0	False	False	200	11334307	11334307	0	ADOG	II	.	.	11334591	ncRNA	gene_id "WBGene00200897"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200897	0	0	0	0	0	0	0	0.0	0	0	['WBGene00008135']	0	0	0	0	0	0	0	0	0	0	423.0	84	0.0	WormBase	11334507	-	gene	False	N2HS_J2B_sp	False
1520224	1520224	0	False	False	200	1520024	1520024	0	ADOG	III	.	.	1532768	protein_coding	gene_id "WBGene00004905"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004905	0	0	0	['WBGene00197021', 'WBGene00195516']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2231.0	12544	0.0	WormBase	1520224	-	gene	False	N2HS_J2B_s	False
3164675	3164675	0	False	False	200	3164475	3164475	0	ADOG	V	.	.	3165515	protein_coding	gene_id "WBGene00016483"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016483	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5510.0	840	0.0	WormBase	3164675	-	gene	False	N2HS_J2B_spl	False
3148215	3148215	0	False	False	200	3148015	3148015	0	ADOG	V	.	.	3149489	pseudogene	gene_id "WBGene00016478"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00016478	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183.0	1274	0.0	WormBase	3148215	-	gene	False	N2HS_J2B_spl	False
1617151	1617151	0	False	False	200	1616951	1616951	0	ADOG	III	.	.	1618954	protein_coding	gene_id "WBGene00021248"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021248	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3118.0	1803	0.0	WormBase	1617151	-	gene	False	N2HS_J2B_s	False
2986192	2986192	0	False	False	200	2985992	2985992	0	ADOG	V	.	.	2987507	protein_coding	gene_id "WBGene00005306"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005306	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	783.0	1315	0.0	WormBase	2986192	-	gene	False	N2HS_J2B_spl	False
1744641	1744641	0	False	False	200	1744441	1744441	0	ADOG	III	.	.	1744693	ncRNA	gene_id "WBGene00201846"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201846	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1321.0	52	0.0	WormBase	1744641	-	gene	False	N2HS_J2B_s	False
2918830	2918830	0	False	False	200	2918630	2918630	0	ADOG	V	.	.	2920008	pseudogene	gene_id "WBGene00005630"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00005630	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5829.0	1178	0.0	WormBase	2918830	-	gene	False	N2HS_J2B_spl	False
2844563	2844563	0	False	False	200	2844363	2844363	0	ADOG	V	.	.	2845871	protein_coding	gene_id "WBGene00005626"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005626	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.0	1308	0.0	WormBase	2844563	-	gene	False	N2HS_J2B_spl	False
2571527	2571527	0	False	False	200	2571327	2571327	0	ADOG	V	.	.	2573208	protein_coding	gene_id "WBGene00005608"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005608	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	784.0	1681	0.0	WormBase	2571527	-	gene	False	N2HS_J2B_spl	False
2433550	2433550	0	False	False	200	2433350	2433350	0	ADOG	III	.	.	2435227	protein_coding	gene_id "WBGene00021023"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021023	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15345.0	1677	0.0	WormBase	2433550	-	gene	False	N2HS_J2B_s	False
2164826	2164826	0	False	False	200	2164626	2164626	0	ADOG	V	.	.	2166779	protein_coding	gene_id "WBGene00016696"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016696	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	991.0	1953	0.0	WormBase	2164826	-	gene	False	N2HS_J2B_spl	False
3259331	3259331	0	False	False	200	3259131	3259131	0	ADOG	III	.	.	3260882	protein_coding	gene_id "WBGene00021806"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021806	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	936.0	1551	0.0	WormBase	3259331	-	gene	False	N2HS_J2B_s	False
1989476	1989476	0	False	False	200	1989276	1989276	0	ADOG	V	.	.	1992918	protein_coding	gene_id "WBGene00006589"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006589	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0	3442	0.0	WormBase	1989476	-	gene	False	N2HS_J2B_spl	False
1778325	1778325	0	False	False	200	1778125	1778125	0	ADOG	V	.	.	1779196	protein_coding	gene_id "WBGene00018112"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018112	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3407.0	871	0.0	WormBase	1778325	-	gene	False	N2HS_J2B_spl	False
1184876	1184876	0	False	False	200	1184676	1184676	0	ADOG	V	.	.	1196146	protein_coding	gene_id "WBGene00021738"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021738	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.0	11270	0.0	WormBase	1184876	-	gene	False	N2HS_J2B_spl	False
998289	998289	0	False	False	200	998089	998089	0	ADOG	V	.	.	1003753	protein_coding	gene_id "WBGene00021749"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021749	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	18295.0	5464	0.0	WormBase	998289	-	gene	False	N2HS_J2B_spl	False
658476	658476	0	False	False	200	658276	658276	0	ADOG	V	.	.	660310	protein_coding	gene_id "WBGene00017963"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017963	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	698.0	1834	0.0	WormBase	658476	-	gene	False	N2HS_J2B_spl	False
4301620	4301620	0	False	False	200	4301420	4301420	0	ADOG	III	.	.	4302393	protein_coding	gene_id "WBGene00011205"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011205	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	581.0	773	0.0	WormBase	4301620	-	gene	False	N2HS_J2B_s	False
3485549	3485549	0	True	False	200	3485349	3485349	0	ADOG	V	.	.	3486957	protein_coding	gene_id "WBGene00015317"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015317	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	768.0	1408	0.0	WormBase	3485549	-	gene	False	N2HS_J2B_spl	False
3522496	3522496	0	False	False	200	3522296	3522296	0	ADOG	V	.	.	3523373	pseudogene	gene_id "WBGene00044119"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044119	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3599.0	877	0.0	WormBase	3522496	-	gene	False	N2HS_J2B_spl	False
4882178	4882178	0	False	False	200	4881978	4881978	0	ADOG	V	.	.	4884319	pseudogene	gene_id "WBGene00020591"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00020591	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	701.0	2141	0.0	WormBase	4882178	-	gene	False	N2HS_J2B_spl	False
12041957	12041957	0	True	False	200	12041757	12041757	0	ADOG	II	.	.	12042146	snoRNA	gene_id "WBGene00220134"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220134	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2818.0	189	0.0	WormBase	12041957	-	gene	False	N2HS_J2B_sp	False
12113224	12113224	0	False	False	200	12113024	12113024	0	ADOG	II	.	.	12113848	protein_coding	gene_id "WBGene00012841"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012841	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.0	624	0.0	WormBase	12113224	-	gene	False	N2HS_J2B_sp	False
5586955	5586955	0	False	False	200	5586755	5586755	0	ADOG	V	.	.	5587086	ncRNA	gene_id "WBGene00235161"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235161	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.0	131	0.0	WormBase	5586955	-	gene	False	N2HS_J2B_spl	False
5456490	5456490	0	False	False	200	5456290	5456290	0	ADOG	V	.	.	5456706	ncRNA	gene_id "WBGene00199626"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199626	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2775.0	216	0.0	WormBase	5456490	-	gene	False	N2HS_J2B_spl	False
4480680	4480680	0	False	False	200	4480480	4480480	0	ADOG	V	.	.	4481546	protein_coding	gene_id "WBGene00020371"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020371	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489.0	866	0.0	WormBase	4480680	-	gene	False	N2HS_J2B_spl	False
15004869	15004869	0	False	False	200	15004669	15004669	0	ADOG	II	.	.	15010416	protein_coding	gene_id "WBGene00013156"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013156	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359.0	5547	0.0	WormBase	15004869	-	gene	False	N2HS_J2B_sp	False
335956	335956	0	False	False	200	335756	335756	0	ADOG	III	.	.	343241	protein_coding	gene_id "WBGene00021756"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021756	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	37400.0	7285	0.0	WormBase	335956	-	gene	False	N2HS_J2B_s	False
486123	486123	0	False	False	200	485923	485923	0	ADOG	III	.	.	486547	protein_coding	gene_id "WBGene00003770"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003770	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14421.0	424	0.0	WormBase	486123	-	gene	False	N2HS_J2B_s	False
513720	513720	0	False	False	200	513520	513520	0	ADOG	III	.	.	516614	protein_coding	gene_id "WBGene00020704"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020704	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503.0	2894	0.0	WormBase	513720	-	gene	False	N2HS_J2B_s	False
4247969	4247969	0	False	False	200	4247769	4247769	0	ADOG	V	.	.	4250147	protein_coding	gene_id "WBGene00022528"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022528	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5438.0	2178	0.0	WormBase	4247969	-	gene	False	N2HS_J2B_spl	False
1247618	1247618	0	False	False	200	1247418	1247418	0	ADOG	III	.	.	1249153	protein_coding	gene_id "WBGene00044675"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044675	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14108.0	1535	0.0	WormBase	1247618	-	gene	False	N2HS_J2B_s	False
10034432	10034432	0	False	False	200	10034232	10034232	0	ADOG	V	.	.	10034487	ncRNA	gene_id "WBGene00200542"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200542	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3338.0	55	0.0	WormBase	10034432	-	gene	False	N2HS_J2B_spl	False
