DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense
8270567	8270647	0	False	True	300	8270347	8270347	0	DOG	II	.	.	8270347	ncRNA	gene_id "WBGene00202033"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	137	220.0	WormBase	8270210	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00006562']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8789916	8789916	0	False	False	200	8789716	8789716	0	DOG	II	.	.	8789716	pseudogene	gene_id "WBGene00014309"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1946	842.0	WormBase	8787770	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8826069	8831254	0	False	True	11100	8820154	8820154	0	DOG	II	.	.	8820154	lincRNA	gene_id "WBGene00219590"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	342	5915.0	WormBase	8819812	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00200153']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003544']	['WBGene00009778']	['WBGene00009778', 'WBGene00009779']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8829815	8829815	0	True	False	1600	8828215	8828215	0	DOG	II	.	.	8828215	protein_coding	gene_id "WBGene00003544"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2146	1817.0	WormBase	8826069	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00009779']	['WBGene00009779']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9341994	9341994	0	False	False	600	9341394	9341394	0	DOG	II	.	.	9341394	protein_coding	gene_id "WBGene00008405"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2504	11606.0	WormBase	9338890	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00009626']	['WBGene00009626']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10302088	10302088	0	False	False	200	10301888	10301888	0	DOG	II	.	.	10301888	protein_coding	gene_id "WBGene00007022"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	725	258.0	WormBase	10301163	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00014172']	['WBGene00014172']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10920402	10920402	0	False	False	200	10920202	10920202	0	DOG	II	.	.	10920202	protein_coding	gene_id "WBGene00006530"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1496	3514.0	WormBase	10918706	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11635727	11635727	0	False	False	400	11635327	11635327	0	DOG	II	.	.	11635327	snoRNA	gene_id "WBGene00220236"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	102	5127.0	WormBase	11635225	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11762053	11762053	0	False	False	200	11761853	11761853	0	DOG	II	.	.	11761853	protein_coding	gene_id "WBGene00009692"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2213	4919.0	WormBase	11759640	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11784286	11784286	0	False	False	200	11784086	11784086	0	DOG	II	.	.	11784086	pseudogene	gene_id "WBGene00009656"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00009656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1099	6673.0	WormBase	11782987	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11961159	11961159	0	False	False	200	11960959	11960959	0	DOG	II	.	.	11960959	snoRNA	gene_id "WBGene00045127"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00045127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	61	1152.0	WormBase	11960898	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00012219']	['WBGene00012219']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12227665	12227665	0	False	False	400	12227265	12227265	0	DOG	II	.	.	12227265	protein_coding	gene_id "WBGene00013260"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1909	1040.0	WormBase	12225356	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13411883	13411883	0	False	False	400	13411483	13411483	0	DOG	II	.	.	13411483	protein_coding	gene_id "WBGene00001162"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	5323	1152.0	WormBase	13406160	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13819547	13819542	0	False	True	1400	13818142	13818142	0	DOG	II	.	.	13818142	ncRNA	gene_id "WBGene00201623"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	149	229.0	WormBase	13817993	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001889']	['WBGene00001889']	['WBGene00001890']	['WBGene00001890']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13820210	13820896	0	True	True	1300	13819596	13819596	0	DOG	II	.	.	13819596	ncRNA	gene_id "WBGene00199162"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	49	614.0	WormBase	13819547	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001887']	['WBGene00001888']	['WBGene00001888']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13823648	13824234	0	False	True	1200	13823034	13823034	0	DOG	II	.	.	13823034	ncRNA	gene_id "WBGene00200004"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	49	614.0	WormBase	13822985	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001883']	['WBGene00001884']	['WBGene00001884']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13875623	13875623	0	False	False	200	13875423	13875423	0	DOG	II	.	.	13875423	protein_coding	gene_id "WBGene00013094"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2554	611.0	WormBase	13872869	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14066770	14066770	0	False	False	600	14066170	14066170	0	DOG	II	.	.	14066170	protein_coding	gene_id "WBGene00002275"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2720	2737.0	WormBase	14063450	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14089419	14089419	0	False	False	300	14089119	14089119	0	DOG	II	.	.	14089119	protein_coding	gene_id "WBGene00012730"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012730	0	0	0	['WBGene00202210', 'WBGene00201888', 'WBGene00198911', 'WBGene00196328']	0	0	0	0	0	0	0	0	0	['WBGene00199357', 'WBGene00199901', 'WBGene00201029', 'WBGene00196896']	0	0	0	0.0	0	0	0	0	20212	12144.0	WormBase	14068907	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14255905	14255905	0	False	False	200	14255705	14255705	0	DOG	II	.	.	14255705	protein_coding	gene_id "WBGene00013213"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3348	20916.0	WormBase	14252357	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14408505	14408505	0	False	False	600	14407905	14407905	0	DOG	II	.	.	14407905	protein_coding	gene_id "WBGene00009180"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009180	0	0	['WBGene00195007']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	17187	707.0	WormBase	14390718	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14411036	14411036	0	False	False	200	14410836	14410836	0	DOG	II	.	.	14410836	protein_coding	gene_id "WBGene00009182"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009182	0	0	0	['WBGene00197433']	0	0	0	0	0	0	0	0	0	['WBGene00197866']	0	0	0	0.0	0	0	0	0	2224	259.0	WormBase	14408612	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14412518	14412518	0	False	False	300	14412218	14412218	0	DOG	II	.	.	14412218	protein_coding	gene_id "WBGene00194892"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00194892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1123	16537.0	WormBase	14411095	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001371']	['WBGene00001371']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14713200	14713200	0	False	False	400	14712800	14712800	0	DOG	II	.	.	14712800	protein_coding	gene_id "WBGene00007479"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7288	5562.0	WormBase	14705512	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14805986	14806176	0	False	True	1300	14804876	14804876	0	DOG	II	.	.	14804876	ncRNA	gene_id "WBGene00220108"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	81	1110.0	WormBase	14804795	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00012181']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14992898	14994767	0	False	True	2100	14992667	14992667	0	DOG	II	.	.	14992667	protein_coding	gene_id "WBGene00044726"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4196	231.0	WormBase	14988471	+	gene	N2HS_J2A_split	NA	NA	NA	['WBGene00013155']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013154']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14994103	14994103	0	True	False	700	14993403	14993403	0	DOG	II	.	.	14993403	protein_coding	gene_id "WBGene00013154"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	505	794.0	WormBase	14992898	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14997744	14997744	0	False	False	300	14997444	14997444	0	DOG	II	.	.	14997444	pseudogene	gene_id "WBGene00013155"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00013155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3247	4222.0	WormBase	14994197	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15109242	15109242	0	False	False	200	15109042	15109042	0	DOG	II	.	.	15109042	protein_coding	gene_id "WBGene00013167"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	18870	1102.0	WormBase	15090172	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
254367	254367	0	False	False	300	254067	254067	0	DOG	III	.	.	254067	protein_coding	gene_id "WBGene00021754"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021754	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00200069', 'WBGene00200820']	0	0	0	0.0	0	0	0	0	18223	468.0	WormBase	235844	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
283709	283709	0	False	False	700	283009	283009	0	DOG	III	.	.	283009	protein_coding	gene_id "WBGene00021752"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021752	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00201608']	0	0	0	0.0	0	0	0	0	14551	1108.0	WormBase	268458	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
356402	356402	0	False	False	1000	355402	355402	0	DOG	III	.	.	355402	lincRNA	gene_id "WBGene00219745"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3180	10547.0	WormBase	352222	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001561']	['WBGene00001561']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
851486	851486	0	False	False	900	850586	850586	0	DOG	III	.	.	850586	protein_coding	gene_id "WBGene00019326"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4744	3633.0	WormBase	845842	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019333']	['WBGene00019333']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
882106	882106	0	False	False	600	881506	881506	0	DOG	III	.	.	881506	protein_coding	gene_id "WBGene00020757"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1646	14280.0	WormBase	879860	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00020762']	['WBGene00020762']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1215493	1215493	0	False	False	200	1215293	1215293	0	DOG	III	.	.	1215293	protein_coding	gene_id "WBGene00022497"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	342	3073.0	WormBase	1214951	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2623009	2623009	0	False	False	300	2622709	2622709	0	DOG	III	.	.	2622709	protein_coding	gene_id "WBGene00022193"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2773	461.0	WormBase	2619936	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2826553	2826553	0	False	False	400	2826153	2826153	0	DOG	III	.	.	2826153	protein_coding	gene_id "WBGene00022167"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	6873	917.0	WormBase	2819280	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3131599	3131599	0	False	False	200	3131399	3131399	0	DOG	III	.	.	3131399	protein_coding	gene_id "WBGene00021817"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2122	10646.0	WormBase	3129277	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003175']	['WBGene00003175']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3467987	3467987	0	False	False	300	3467687	3467687	0	DOG	III	.	.	3467687	protein_coding	gene_id "WBGene00007922"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	5984	4316.0	WormBase	3461703	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00007923']	['WBGene00007923']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3848541	3848541	0	False	False	200	3848341	3848341	0	DOG	III	.	.	3848341	protein_coding	gene_id "WBGene00007966"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3448	3606.0	WormBase	3844893	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
