DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA
50503	50503	0	False	False	200	50303	50303	0	DOG	II	.	.	50303	protein_coding	gene_id "WBGene00016021"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2723	769.0	WormBase	47580	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99461	99461	0	False	False	500	98961	98961	0	DOG	II	.	.	98961	protein_coding	gene_id "WBGene00016808"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	557	686.0	WormBase	98404	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2155420	2155420	0	False	False	200	2155220	2155220	0	DOG	II	.	.	2155220	protein_coding	gene_id "WBGene00016544"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1212	11211.0	WormBase	2154008	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5347213	5347213	0	False	False	200	5347013	5347013	0	DOG	II	.	.	5347013	protein_coding	gene_id "WBGene00017287"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	406	3656.0	WormBase	5346607	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6492402	6492564	0	False	True	400	6492164	6492164	0	DOG	II	.	.	6492164	ncRNA	gene_id "WBGene00195728"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	228	238.0	WormBase	6491936	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00020894']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6691986	6692741	0	False	True	900	6691841	6691841	0	DOG	II	.	.	6691841	protein_coding	gene_id "WBGene00016002"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016002	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00197105']	0	0	0	0.0	0	0	0	0	7605	145.0	WormBase	6684236	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00219826']	NA	NA
7373035	7373035	0	False	False	300	7372735	7372735	0	DOG	II	.	.	7372735	lincRNA	gene_id "WBGene00219697"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00050912']	0.0	0	0	0	0	951	1766.0	WormBase	7371784	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00018395']	['WBGene00018395']	NA	NA	NA	NA	NA	NA	NA	NA
8270567	8270647	0	False	True	300	8270347	8270347	0	DOG	II	.	.	8270347	ncRNA	gene_id "WBGene00202033"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	137	220.0	WormBase	8270210	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00006562']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10450422	10450422	0	False	False	200	10450222	10450222	0	DOG	II	.	.	10450222	protein_coding	gene_id "WBGene00014058"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1956	385.0	WormBase	10448266	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11784286	11784286	0	False	False	200	11784086	11784086	0	DOG	II	.	.	11784086	pseudogene	gene_id "WBGene00009656"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00009656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1099	6673.0	WormBase	11782987	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13817598	13817598	0	False	False	200	13817398	13817398	0	DOG	II	.	.	13817398	protein_coding	gene_id "WBGene00013934"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	25169	595.0	WormBase	13792229	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13875623	13875623	0	False	False	200	13875423	13875423	0	DOG	II	.	.	13875423	protein_coding	gene_id "WBGene00013094"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2554	611.0	WormBase	13872869	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14066570	14066570	0	False	False	400	14066170	14066170	0	DOG	II	.	.	14066170	protein_coding	gene_id "WBGene00002275"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2720	2737.0	WormBase	14063450	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14719870	14719870	0	False	False	200	14719670	14719670	0	DOG	II	.	.	14719670	pseudogene	gene_id "WBGene00007481"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00007481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1308	5151.0	WormBase	14718362	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15109242	15109242	0	False	False	200	15109042	15109042	0	DOG	II	.	.	15109042	protein_coding	gene_id "WBGene00013167"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	18870	1102.0	WormBase	15090172	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15326	15326	0	False	False	400	14926	14926	0	DOG	IV	.	.	14926	protein_coding	gene_id "WBGene00021406"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021406	0	0	0	0	0	['WBGene00021407']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	14231	6567.0	WormBase	695	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1993089	1993266	0	False	True	300	1992966	1992966	0	DOG	IV	.	.	1992966	protein_coding	gene_id "WBGene00022300"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	['WBGene00220211']	0	0	11560	123.0	WormBase	1981406	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00022296']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2235995	2235995	0	False	False	200	2235795	2235795	0	DOG	IV	.	.	2235795	protein_coding	gene_id "WBGene00020208"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020208	0	0	0	['WBGene00202285']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	12967	7265.0	WormBase	2222828	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2382371	2382371	0	False	False	200	2382171	2382171	0	DOG	IV	.	.	2382171	protein_coding	gene_id "WBGene00021423"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	32900	1842.0	WormBase	2349271	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3169149	3169149	0	False	False	200	3168949	3168949	0	DOG	IV	.	.	3168949	ncRNA	gene_id "WBGene00200723"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	149	33384.0	WormBase	3168800	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4258373	4258373	0	False	False	200	4258173	4258173	0	DOG	IV	.	.	4258173	protein_coding	gene_id "WBGene00000123"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	10153	5120.0	WormBase	4248020	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6793400	6793400	0	False	False	200	6793200	6793200	0	DOG	IV	.	.	6793200	snoRNA	gene_id "WBGene00219822"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00219822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	226	2713.0	WormBase	6792974	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7236951	7236951	0	False	False	300	7236651	7236651	0	DOG	IV	.	.	7236651	ncRNA	gene_id "WBGene00198262"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	207	1071.0	WormBase	7236444	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00200282']	['WBGene00200282']
7800452	7800452	0	False	False	200	7800252	7800252	0	DOG	IV	.	.	7800252	pseudogene	gene_id "WBGene00002221"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00002221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3060	4788.0	WormBase	7797192	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7915291	7915484	0	False	True	300	7915184	7915184	0	DOG	IV	.	.	7915184	protein_coding	gene_id "WBGene00003827"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4609	107.0	WormBase	7910575	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00016791']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11316077	11316077	0	False	False	200	11315877	11315877	0	DOG	IV	.	.	11315877	protein_coding	gene_id "WBGene00007107"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	735	1542.0	WormBase	11315142	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12475189	12475189	0	False	False	300	12474889	12474889	0	DOG	IV	.	.	12474889	protein_coding	gene_id "WBGene00007736"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00167521']	0	0	0.0	0	0	0	0	6231	4122.0	WormBase	12468658	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12482726	12482726	0	False	False	300	12482426	12482426	0	DOG	IV	.	.	12482426	protein_coding	gene_id "WBGene00011418"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3415	5153.0	WormBase	12479011	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12704111	12704191	0	False	True	200	12703991	12703991	0	DOG	IV	.	.	12703991	protein_coding	gene_id "WBGene00011940"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011940	0	0	0	['WBGene00198687']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	15336	120.0	WormBase	12688655	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00007780']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13882734	13883120	0	False	True	500	13882620	13882620	0	DOG	IV	.	.	13882620	protein_coding	gene_id "WBGene00004443"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	395	114.0	WormBase	13882225	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00007195']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14426159	14426159	0	False	False	300	14425859	14425859	0	DOG	IV	.	.	14425859	protein_coding	gene_id "WBGene00010085"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1166	1836.0	WormBase	14424693	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1417749	1417777	0	False	True	300	1417477	1417477	0	DOG	X	.	.	1417477	protein_coding	gene_id "WBGene00017612"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	173	272.0	WormBase	1417304	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00195184']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4147862	4147862	0	False	False	200	4147662	4147662	0	DOG	X	.	.	4147662	protein_coding	gene_id "WBGene00022745"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022745	0	0	0	['WBGene00198734']	0	['WBGene00022746']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	12529	9215.0	WormBase	4135133	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4339437	4339437	0	False	False	300	4339137	4339137	0	DOG	X	.	.	4339137	ncRNA	gene_id "WBGene00201379"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	142	497.0	WormBase	4338995	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00201718']	['WBGene00201718']
5841592	5846061	0	False	True	4700	5841361	5841361	0	DOG	X	.	.	5841361	ncRNA	gene_id "WBGene00199258"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	176	231.0	WormBase	5841185	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004245']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6106126	6106126	0	False	False	600	6105526	6105526	0	DOG	X	.	.	6105526	protein_coding	gene_id "WBGene00015800"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015800	0	0	0	0	0	['WBGene00015805']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4368	10278.0	WormBase	6101158	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10694961	10694961	0	False	False	500	10694461	10694461	0	DOG	X	.	.	10694461	protein_coding	gene_id "WBGene00008748"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2518	851.0	WormBase	10691943	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11440852	11440852	0	False	False	200	11440652	11440652	0	DOG	X	.	.	11440652	protein_coding	gene_id "WBGene00164974"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00164974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	612	7437.0	WormBase	11440040	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11484826	11486000	0	False	True	1400	11484600	11484600	0	DOG	X	.	.	11484600	snoRNA	gene_id "WBGene00220093"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	107	226.0	WormBase	11484493	+	gene	OK80-INP_split	NA	['WBGene00220094']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11485924	11485924	0	True	False	1000	11484924	11484924	0	DOG	X	.	.	11484924	snoRNA	gene_id "WBGene00220094"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	98	2864.0	WormBase	11484826	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11569731	11569731	0	False	False	200	11569531	11569531	0	DOG	X	.	.	11569531	protein_coding	gene_id "WBGene00007956"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	5608	2321.0	WormBase	11563923	+	gene	OK80-INP_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
