gene_id_name	annotation	DOG length	tir_repeat_length_in_DOG	tir length / DOG length
WBGene00006148	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014779	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00010292	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014783	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00014784	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00014785	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00014865	"WS258 
 random intergenic"	900	79.0	0.08777777777777777
WBGene00189931	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00005255	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050973	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00012305	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00005254	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00006137	"WS258 
 random intergenic"	8900	771.0	0.08662921348314606
WBGene00001397	"WS258 
 random intergenic"	3500	452.0	0.12914285714285714
WBGene00014855	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00199668	"WS258 
 random intergenic"	7900	148.0	0.018734177215189874
WBGene00200473	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00004003	"WS258 
 random intergenic"	400	76.0	0.19
WBGene00005488	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00005489	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00008129	"WS258 
 random intergenic"	1600	395.0	0.246875
WBGene00014704	"WS258 
 random intergenic"	700	93.0	0.13285714285714287
WBGene00050897	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00005494	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00005491	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00005496	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00005495	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005500	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00077641	"WS258 
 random intergenic"	200	19.0	0.095
WBGene00005502	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00005504	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00005505	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00005508	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005507	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00014927	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00013341	"WS258 
 random intergenic"	1600	306.0	0.19125
WBGene00013339	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045346	"WS258 
 random intergenic"	3000	667.0	0.22233333333333333
WBGene00219445	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007393	"WS258 
 random intergenic"	300	64.0	0.21333333333333335
WBGene00219447	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00007395	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00044795	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00008442	"WS258 
 random intergenic"	200	44.0	0.22
WBGene00008441	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00202344	"WS258 
 random intergenic"	300	58.0	0.19333333333333333
WBGene00013356	"WS258 
 random intergenic"	12100	2660.0	0.21983471074380165
WBGene00013353	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013351	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00219624	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00013343	"WS258 
 random intergenic"	8900	293.0	0.03292134831460674
WBGene00013344	"WS258 
 random intergenic"	700	31.0	0.04428571428571428
WBGene00007062	"WS258 
 random intergenic"	6400	763.0	0.11921875
WBGene00199980	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00200320	"WS258 
 random intergenic"	400	61.0	0.1525
WBGene00201758	"WS258 
 random intergenic"	900	319.0	0.35444444444444445
WBGene00013350	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00003919	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012562	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050935	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00012564	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012565	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00012566	"WS258 
 random intergenic"	1200	28.0	0.023333333333333334
WBGene00012568	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00012570	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00012571	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045417	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00045416	"WS258 
 random intergenic"	3500	76.0	0.021714285714285714
WBGene00007567	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00206536	"WS258 
 random intergenic"	200	93.0	0.465
WBGene00045347	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00045348	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007565	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00077642	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00197881	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00196866	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00199459	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00199527	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00195307	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00199431	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00007850	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007852	"WS258 
 random intergenic"	300	54.0	0.18
WBGene00201454	"WS258 
 random intergenic"	400	37.0	0.0925
WBGene00008892	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00008891	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00008893	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00008894	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00185119	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00008899	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014821	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00011210	"WS258 
 random intergenic"	1300	215.0	0.16538461538461538
WBGene00011208	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00011211	"WS258 
 random intergenic"	200	24.0	0.12
WBGene00012575	"WS258 
 random intergenic"	1200	90.0	0.075
WBGene00077644	"WS258 
 random intergenic"	6400	407.0	0.06359375
WBGene00013058	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00013060	"WS258 
 random intergenic"	300	69.0	0.23
WBGene00077445	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00013064	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00219312	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00013061	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00013062	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014906	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014907	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007182	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00007181	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00202466	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007439	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00119201	"WS258 
 random intergenic"	900	78.0	0.08666666666666667
WBGene00045496	"WS258 
 random intergenic"	400	44.0	0.11
WBGene00050891	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00014670	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00202381	"WS258 
 random intergenic"	300	18.0	0.06
WBGene00014671	"WS258 
 random intergenic"	200	18.0	0.09
WBGene00007440	"WS258 
 random intergenic"	500	53.0	0.106
WBGene00013066	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00013071	"WS258 
 random intergenic"	200	19.0	0.095
WBGene00200512	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013069	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00077649	"WS258 
 random intergenic"	500	136.0	0.272
WBGene00199941	"WS258 
 random intergenic"	700	158.0	0.2257142857142857
WBGene00005828	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014984	"WS258 
 random intergenic"	500	409.0	0.818
WBGene00198439	"WS258 
 random intergenic"	7900	51.0	0.0064556962025316455
WBGene00013950	"WS258 
 random intergenic"	900	597.0	0.6633333333333333
WBGene00005614	"WS258 
 random intergenic"	10000	6.0	0.0006
WBGene00202363	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00005830	"WS258 
 random intergenic"	6500	16.0	0.0024615384615384616
WBGene00005829	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00013953	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00013954	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00013944	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00050900	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00044215	"WS258 
 random intergenic"	6400	496.0	0.0775
WBGene00014983	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013947	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00077652	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00005396	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005394	"WS258 
 random intergenic"	1200	303.0	0.2525
WBGene00004830	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00013072	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00013073	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013074	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013075	"WS258 
 random intergenic"	600	279.0	0.465
WBGene00013078	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00219230	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00200350	"WS258 
 random intergenic"	1200	17.0	0.014166666666666666
WBGene00201354	"WS258 
 random intergenic"	900	233.0	0.2588888888888889
WBGene00044210	"WS258 
 random intergenic"	8100	226.0	0.027901234567901233
WBGene00202435	"WS258 
 random intergenic"	1200	59.0	0.049166666666666664
WBGene00199002	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00013081	"WS258 
 random intergenic"	300	67.0	0.22333333333333333
WBGene00198048	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013082	"WS258 
 random intergenic"	400	7.0	0.0175
WBGene00003660	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00014945	"WS258 
 random intergenic"	800	48.0	0.06
WBGene00013489	"WS258 
 random intergenic"	700	173.0	0.24714285714285714
WBGene00013486	"WS258 
 random intergenic"	600	68.0	0.11333333333333333
WBGene00013487	"WS258 
 random intergenic"	8900	68.0	0.007640449438202248
WBGene00013485	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00077455	"WS258 
 random intergenic"	10000	652.0	0.0652
WBGene00199367	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00013482	"WS258 
 random intergenic"	200	58.0	0.29
WBGene00013483	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013484	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00077451	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012455	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00077454	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00194680	"WS258 
 random intergenic"	5900	114.0	0.019322033898305085
WBGene00050903	"WS258 
 random intergenic"	1100	216.0	0.19636363636363635
WBGene00013971	"WS258 
 random intergenic"	8100	213.0	0.026296296296296297
WBGene00003356	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050971	"WS258 
 random intergenic"	200	73.0	0.365
WBGene00008699	"WS258 
 random intergenic"	1600	374.0	0.23375
WBGene00012454	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00044892	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012453	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00194982	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012450	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012449	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00008308	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00008306	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00195058	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00008307	"WS258 
 random intergenic"	900	34.0	0.03777777777777778
WBGene00003655	"WS258 
 random intergenic"	500	111.0	0.222
WBGene00012446	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00013583	"WS258 
 random intergenic"	700	452.0	0.6457142857142857
WBGene00013588	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00013585	"WS258 
 random intergenic"	600	188.0	0.31333333333333335
WBGene00199999	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00201802	"WS258 
 random intergenic"	500	23.0	0.046
WBGene00013589	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00013586	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00197029	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00012697	"WS258 
 random intergenic"	10800	641.0	0.05935185185185185
WBGene00012695	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00012694	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00006567	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012693	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012692	"WS258 
 random intergenic"	10800	202.0	0.018703703703703705
WBGene00012690	"WS258 
 random intergenic"	300	23.0	0.07666666666666666
WBGene00012689	"WS258 
 random intergenic"	200	81.0	0.405
WBGene00012684	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00012686	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00012680	"WS258 
 random intergenic"	1200	264.0	0.22
WBGene00014876	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00006696	"WS258 
 random intergenic"	300	32.0	0.10666666666666667
WBGene00197892	"WS258 
 random intergenic"	500	98.0	0.196
WBGene00014881	"WS258 
 random intergenic"	7100	46.0	0.006478873239436619
WBGene00014882	"WS258 
 random intergenic"	8100	461.0	0.05691358024691358
WBGene00012703	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00077457	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00196812	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00014567	"WS258 
 random intergenic"	1600	71.0	0.044375
WBGene00012673	"WS258 
 random intergenic"	1300	143.0	0.11
WBGene00012671	"WS258 
 random intergenic"	700	152.0	0.21714285714285714
WBGene00012670	"WS258 
 random intergenic"	1000	232.0	0.232
WBGene00199067	"WS258 
 random intergenic"	1400	66.0	0.047142857142857146
WBGene00197547	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00006639	"WS258 
 random intergenic"	7100	287.0	0.0404225352112676
WBGene00197176	"WS258 
 random intergenic"	5900	769.0	0.13033898305084746
WBGene00001987	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012665	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00199963	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012068	"WS258 
 random intergenic"	300	84.0	0.28
WBGene00044976	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00050951	"WS258 
 random intergenic"	500	242.0	0.484
WBGene00012067	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00012066	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00012063	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00009020	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00009019	"WS258 
 random intergenic"	7100	87.0	0.012253521126760564
WBGene00219452	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00009018	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00009015	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00010099	"WS258 
 random intergenic"	10800	84.0	0.0077777777777777776
WBGene00010101	"WS258 
 random intergenic"	6400	36.0	0.005625
WBGene00044196	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00010104	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00077663	"WS258 
 random intergenic"	400	271.0	0.6775
WBGene00010106	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00077664	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00008071	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00077694	"WS258 
 random intergenic"	6400	0.0	0.0
WBGene00005418	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00008068	"WS258 
 random intergenic"	600	73.0	0.12166666666666667
WBGene00014701	"WS258 
 random intergenic"	900	72.0	0.08
WBGene00008066	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00195933	"WS258 
 random intergenic"	3500	1.0	0.00028571428571428574
WBGene00201184	"WS258 
 random intergenic"	700	108.0	0.15428571428571428
WBGene00201810	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00198471	"WS258 
 random intergenic"	2300	932.0	0.4052173913043478
WBGene00014677	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00201290	"WS258 
 random intergenic"	8100	667.0	0.08234567901234568
WBGene00012808	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012809	"WS258 
 random intergenic"	8900	249.0	0.02797752808988764
WBGene00012810	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00005831	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00014887	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00200092	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00007727	"WS258 
 random intergenic"	200	72.0	0.36
WBGene00014685	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00044291	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00200836	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00007728	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00050967	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00007723	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00014686	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00194803	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045461	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00206418	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00012823	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00195176	"WS258 
 random intergenic"	1100	59.0	0.053636363636363635
WBGene00195177	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012822	"WS258 
 random intergenic"	3500	240.0	0.06857142857142857
WBGene00012821	"WS258 
 random intergenic"	500	316.0	0.632
WBGene00012820	"WS258 
 random intergenic"	1300	82.0	0.06307692307692307
WBGene00012819	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00194699	"WS258 
 random intergenic"	700	36.0	0.05142857142857143
WBGene00014888	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00050910	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00219302	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00050911	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00194676	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012818	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00219455	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012817	"WS258 
 random intergenic"	6400	250.0	0.0390625
WBGene00012814	"WS258 
 random intergenic"	10800	1078.0	0.09981481481481481
WBGene00201691	"WS258 
 random intergenic"	8900	1102.0	0.12382022471910112
WBGene00007176	"WS258 
 random intergenic"	300	230.0	0.7666666666666667
WBGene00003763	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012840	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00003764	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012826	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00012830	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00012831	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014892	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014893	"WS258 
 random intergenic"	300	29.0	0.09666666666666666
WBGene00012833	"WS258 
 random intergenic"	600	59.0	0.09833333333333333
WBGene00003413	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012835	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012839	"WS258 
 random intergenic"	200	143.0	0.715
WBGene00012838	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00197512	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00014616	"WS258 
 random intergenic"	600	42.0	0.07
WBGene00013819	"WS258 
 random intergenic"	200	78.0	0.39
WBGene00013817	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00013816	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014615	"WS258 
 random intergenic"	400	14.0	0.035
WBGene00012246	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00012248	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00189946	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00012249	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00012250	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00012254	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00010931	"WS258 
 random intergenic"	6500	59.0	0.009076923076923076
WBGene00050946	"WS258 
 random intergenic"	1200	52.0	0.043333333333333335
WBGene00010930	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00077667	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00010929	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00010932	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00010928	"WS258 
 random intergenic"	500	69.0	0.138
WBGene00010927	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00195726	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00172861	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00172013	"WS258 
 random intergenic"	400	99.0	0.2475
WBGene00000920	"WS258 
 random intergenic"	900	615.0	0.6833333333333333
WBGene00195589	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005785	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00013823	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013824	"WS258 
 random intergenic"	700	8.0	0.011428571428571429
WBGene00013826	"WS258 
 random intergenic"	8100	296.0	0.03654320987654321
WBGene00013827	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00013828	"WS258 
 random intergenic"	400	44.0	0.11
WBGene00013829	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00189981	"WS258 
 random intergenic"	200	149.0	0.745
WBGene00013365	"WS258 
 random intergenic"	1600	461.0	0.288125
WBGene00014934	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00004810	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00014933	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013359	"WS258 
 random intergenic"	700	38.0	0.054285714285714284
WBGene00013358	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00005388	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005387	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005389	"WS258 
 random intergenic"	300	46.0	0.15333333333333332
WBGene00005579	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00013367	"WS258 
 random intergenic"	400	0.0	0.0
