gene_id_name	strand	gene_biotype_name	overlapped_gene	overlapped_biotype	same_or_opposite_strand
WBGene00015679	-	protein_coding	WBGene00000979	protein_coding	opposite
WBGene00201242	-	ncRNA	WBGene00017931	protein_coding	opposite
WBGene00021389	-	protein_coding	WBGene00005098	protein_coding	opposite
WBGene00201372	-	ncRNA	WBGene00021066	protein_coding	opposite
WBGene00201372	-	ncRNA	WBGene00004373	protein_coding	opposite
WBGene00199197	-	ncRNA	WBGene00006815	protein_coding	opposite
WBGene00196996	-	ncRNA	WBGene00018488	protein_coding	opposite
WBGene00005004	-	protein_coding	WBGene00006665	protein_coding	opposite
WBGene00022847	-	protein_coding	WBGene00022846	protein_coding	opposite
WBGene00022847	-	protein_coding	WBGene00022845	protein_coding	opposite
WBGene00022847	-	protein_coding	WBGene00022843	protein_coding	opposite
WBGene00022847	-	protein_coding	WBGene00001829	protein_coding	opposite
WBGene00004092	-	protein_coding	WBGene00018412	protein_coding	opposite
WBGene00022603	-	protein_coding	WBGene00043952	protein_coding	opposite
WBGene00196042	-	ncRNA	WBGene00006803	protein_coding	opposite
WBGene00196126	-	ncRNA	WBGene00003165	protein_coding	opposite
WBGene00004229	-	protein_coding	WBGene00003165	protein_coding	opposite
WBGene00017619	-	protein_coding	WBGene00017614	protein_coding	opposite
WBGene00219740	-	lincRNA	WBGene00017850	protein_coding	opposite
WBGene00219740	-	lincRNA	WBGene00003786	protein_coding	opposite
WBGene00044699	-	protein_coding	WBGene00020908	protein_coding	opposite
WBGene00006163	-	protein_coding	WBGene00017330	protein_coding	opposite
WBGene00006163	-	protein_coding	WBGene00271437	protein_coding	opposite
WBGene00197520	-	ncRNA	WBGene00015741	protein_coding	opposite
WBGene00015462	-	protein_coding	WBGene00015461	protein_coding	opposite
WBGene00015725	-	protein_coding	WBGene00044547	protein_coding	opposite
WBGene00015398	-	protein_coding	WBGene00005480	protein_coding	opposite
WBGene00006094	-	protein_coding	WBGene00017782	protein_coding	opposite
WBGene00168167	-	piRNA	WBGene00005300	protein_coding	opposite
WBGene00005431	-	pseudogene	WBGene00005300	protein_coding	opposite
WBGene00016928	-	protein_coding	WBGene00016925	protein_coding	opposite
WBGene00017600	-	protein_coding	WBGene00017599	protein_coding	opposite
WBGene00017202	-	pseudogene	WBGene00005107	protein_coding	opposite
WBGene00017205	-	protein_coding	WBGene00006112	protein_coding	opposite
WBGene00015710	-	protein_coding	WBGene00015705	protein_coding	opposite
WBGene00194895	-	protein_coding	WBGene00005750	protein_coding	opposite
WBGene00020247	-	protein_coding	WBGene00020245	protein_coding	opposite
WBGene00016500	-	protein_coding	WBGene00003242	protein_coding	opposite
WBGene00016500	-	protein_coding	WBGene00001697	protein_coding	opposite
WBGene00235308	-	protein_coding	WBGene00016496	protein_coding	opposite
WBGene00235308	-	protein_coding	WBGene00016495	protein_coding	opposite
WBGene00168741	-	piRNA	WBGene00018219	protein_coding	opposite
WBGene00168741	-	piRNA	WBGene00018218	protein_coding	opposite
WBGene00168741	-	piRNA	WBGene00018217	protein_coding	opposite
WBGene00168741	-	piRNA	WBGene00018216	protein_coding	opposite
WBGene00169657	-	piRNA	WBGene00022406	protein_coding	opposite
WBGene00169657	-	piRNA	WBGene00022405	protein_coding	opposite
WBGene00194928	-	protein_coding	WBGene00006935	protein_coding	opposite
WBGene00194928	-	protein_coding	WBGene00022629	protein_coding	opposite
WBGene00195306	-	ncRNA	WBGene00019477	protein_coding	opposite
WBGene00017679	-	protein_coding	WBGene00015864	protein_coding	opposite
WBGene00006185	-	pseudogene	WBGene00000218	protein_coding	opposite
WBGene00198421	-	ncRNA	WBGene00018480	protein_coding	opposite
WBGene00198421	-	ncRNA	WBGene00018479	protein_coding	opposite
WBGene00018288	-	protein_coding	WBGene00007055	protein_coding	opposite
WBGene00018291	-	protein_coding	WBGene00018285	protein_coding	opposite
WBGene00198092	-	ncRNA	WBGene00022537	protein_coding	opposite
WBGene00019851	-	protein_coding	WBGene00019849	protein_coding	opposite
WBGene00201795	-	ncRNA	WBGene00016094	protein_coding	opposite
WBGene00201795	-	ncRNA	WBGene00016093	protein_coding	opposite
WBGene00201795	-	ncRNA	WBGene00016092	protein_coding	opposite
WBGene00201795	-	ncRNA	WBGene00016091	protein_coding	opposite
WBGene00235313	-	protein_coding	WBGene00016091	protein_coding	opposite
WBGene00002020	-	protein_coding	WBGene00002019	protein_coding	opposite
WBGene00017194	-	protein_coding	WBGene00001695	protein_coding	opposite
WBGene00017194	-	protein_coding	WBGene00017193	protein_coding	opposite
WBGene00011537	-	protein_coding	WBGene00001053	protein_coding	opposite
WBGene00011537	-	protein_coding	WBGene00004146	protein_coding	opposite
WBGene00044011	-	protein_coding	WBGene00077691	protein_coding	opposite
WBGene00044011	-	protein_coding	WBGene00011534	protein_coding	opposite
WBGene00013965	-	protein_coding	WBGene00013968	protein_coding	opposite
WBGene00169631	-	piRNA	WBGene00009581	protein_coding	opposite
WBGene00201185	-	ncRNA	WBGene00000172	protein_coding	opposite
WBGene00201185	-	ncRNA	WBGene00077696	protein_coding	opposite
WBGene00006232	-	protein_coding	WBGene00005702	protein_coding	opposite
WBGene00006232	-	protein_coding	WBGene00005700	protein_coding	opposite
WBGene00006232	-	protein_coding	WBGene00005696	protein_coding	opposite
WBGene00006232	-	protein_coding	WBGene00005692	protein_coding	opposite
WBGene00006232	-	protein_coding	WBGene00005693	protein_coding	opposite
WBGene00006232	-	protein_coding	WBGene00005694	protein_coding	opposite
WBGene00173557	-	piRNA	WBGene00001211	protein_coding	opposite
WBGene00008244	-	protein_coding	WBGene00001211	protein_coding	opposite
WBGene00198348	-	ncRNA	WBGene00010177	protein_coding	opposite
WBGene00197215	-	ncRNA	WBGene00010177	protein_coding	opposite
WBGene00007432	-	protein_coding	WBGene00007426	protein_coding	opposite
WBGene00014109	-	protein_coding	WBGene00014107	protein_coding	opposite
WBGene00014109	-	protein_coding	WBGene00014108	protein_coding	opposite
WBGene00167897	-	piRNA	WBGene00014113	protein_coding	opposite
WBGene00167897	-	piRNA	WBGene00044020	protein_coding	opposite
WBGene00007536	-	protein_coding	WBGene00194780	protein_coding	opposite
WBGene00004909	-	protein_coding	WBGene00012527	protein_coding	opposite
WBGene00171131	-	piRNA	WBGene00009338	protein_coding	opposite
WBGene00198126	-	ncRNA	WBGene00009340	protein_coding	opposite
WBGene00198126	-	ncRNA	WBGene00000725	protein_coding	opposite
WBGene00201098	-	ncRNA	WBGene00011898	protein_coding	opposite
WBGene00199391	-	ncRNA	WBGene00007862	protein_coding	opposite
WBGene00201530	-	ncRNA	WBGene00000445	protein_coding	opposite
WBGene00201804	-	ncRNA	WBGene00004083	protein_coding	opposite
WBGene00013863	-	protein_coding	WBGene00013862	protein_coding	opposite
WBGene00007797	-	protein_coding	WBGene00206498	protein_coding	opposite
WBGene00197081	-	ncRNA	WBGene00007799	protein_coding	opposite
WBGene00219982	-	ncRNA	WBGene00010239	protein_coding	opposite
WBGene00010237	-	protein_coding	WBGene00010236	protein_coding	opposite
WBGene00008923	-	protein_coding	WBGene00010238	protein_coding	opposite
WBGene00196034	-	ncRNA	WBGene00000063	protein_coding	opposite
WBGene00199076	-	ncRNA	WBGene00010744	protein_coding	opposite
WBGene00011402	-	protein_coding	WBGene00011403	protein_coding	opposite
WBGene00009830	-	protein_coding	WBGene00011404	protein_coding	opposite
WBGene00000728	-	protein_coding	WBGene00010108	protein_coding	opposite
WBGene00003538	-	protein_coding	WBGene00003536	protein_coding	opposite
WBGene00010192	-	protein_coding	WBGene00010191	protein_coding	opposite
WBGene00005235	-	pseudogene	WBGene00003541	protein_coding	opposite
WBGene00011713	-	protein_coding	WBGene00194712	protein_coding	opposite
WBGene00009790	-	protein_coding	WBGene00009791	protein_coding	opposite
WBGene00198874	-	ncRNA	WBGene00011437	protein_coding	opposite
WBGene00200122	-	ncRNA	WBGene00011438	protein_coding	opposite
WBGene00199129	-	ncRNA	WBGene00011438	protein_coding	opposite
WBGene00199129	-	ncRNA	WBGene00077538	protein_coding	opposite
WBGene00003344	-	miRNA	WBGene00006373	protein_coding	opposite
WBGene00003344	-	miRNA	WBGene00004768	protein_coding	opposite
WBGene00198661	-	ncRNA	WBGene00008410	protein_coding	opposite
WBGene00198661	-	ncRNA	WBGene00000731	protein_coding	opposite
WBGene00201257	-	ncRNA	WBGene00010289	protein_coding	opposite
WBGene00199859	-	ncRNA	WBGene00010288	protein_coding	opposite
WBGene00007548	-	protein_coding	WBGene00003726	protein_coding	opposite
WBGene00007551	-	protein_coding	WBGene00195250	protein_coding	opposite
WBGene00197073	-	ncRNA	WBGene00014098	protein_coding	opposite
WBGene00200944	-	ncRNA	WBGene00006874	protein_coding	opposite
WBGene00008304	-	protein_coding	WBGene00008303	protein_coding	opposite
WBGene00008454	-	protein_coding	WBGene00008452	protein_coding	opposite
WBGene00195234	-	antisense	WBGene00007588	protein_coding	opposite
WBGene00013854	-	protein_coding	WBGene00013855	protein_coding	opposite
WBGene00206460	-	protein_coding	WBGene00013855	protein_coding	opposite
WBGene00196942	-	ncRNA	WBGene00007604	protein_coding	opposite
WBGene00195942	-	ncRNA	WBGene00000521	protein_coding	opposite
WBGene00007608	-	protein_coding	WBGene00007607	protein_coding	opposite
WBGene00011306	-	protein_coding	WBGene00005113	protein_coding	opposite
WBGene00004793	-	protein_coding	WBGene00011308	protein_coding	opposite
WBGene00198211	-	ncRNA	WBGene00011647	protein_coding	opposite
WBGene00008220	-	protein_coding	WBGene00005240	protein_coding	opposite
WBGene00009347	-	protein_coding	WBGene00006693	protein_coding	opposite
WBGene00009984	-	protein_coding	WBGene00009983	protein_coding	opposite
WBGene00011692	-	protein_coding	WBGene00009139	protein_coding	opposite
WBGene00004328	-	protein_coding	WBGene00009988	protein_coding	opposite
WBGene00008987	-	protein_coding	WBGene00008989	protein_coding	opposite
WBGene00009972	-	pseudogene	WBGene00044921	protein_coding	opposite
WBGene00077570	-	pseudogene	WBGene00004767	protein_coding	opposite
WBGene00077570	-	pseudogene	WBGene00010089	protein_coding	opposite
WBGene00007365	-	protein_coding	WBGene00007363	protein_coding	opposite
WBGene00014778	-	pseudogene	WBGene00010249	protein_coding	opposite
WBGene00196544	-	ncRNA	WBGene00009596	protein_coding	opposite
WBGene00008794	-	protein_coding	WBGene00008793	protein_coding	opposite
WBGene00008798	-	protein_coding	WBGene00045490	protein_coding	opposite
WBGene00013027	-	protein_coding	WBGene00013026	protein_coding	opposite
WBGene00013027	-	protein_coding	WBGene00000877	protein_coding	opposite
WBGene00000985	-	protein_coding	WBGene00007615	protein_coding	opposite
WBGene00013047	-	protein_coding	WBGene00013046	protein_coding	opposite
WBGene00196167	-	ncRNA	WBGene00012291	protein_coding	opposite
WBGene00003775	-	protein_coding	WBGene00011323	protein_coding	opposite
WBGene00003775	-	protein_coding	WBGene00011324	protein_coding	opposite
WBGene00198426	-	ncRNA	WBGene00007719	protein_coding	opposite
WBGene00006215	-	protein_coding	WBGene00005658	protein_coding	opposite
WBGene00013568	-	protein_coding	WBGene00013567	protein_coding	opposite
WBGene00008815	-	protein_coding	WBGene00008814	protein_coding	opposite
WBGene00200892	-	ncRNA	WBGene00012814	protein_coding	opposite
WBGene00017745	-	protein_coding	WBGene00015291	protein_coding	opposite
WBGene00020150	-	protein_coding	WBGene00044641	protein_coding	opposite
WBGene00197697	-	ncRNA	WBGene00015186	protein_coding	opposite
WBGene00019282	-	protein_coding	WBGene00019279	protein_coding	opposite
WBGene00015407	-	protein_coding	WBGene00015409	protein_coding	opposite
WBGene00196220	-	ncRNA	WBGene00016073	protein_coding	opposite
WBGene00016075	-	protein_coding	WBGene00016073	protein_coding	opposite
WBGene00197145	-	ncRNA	WBGene00021093	protein_coding	opposite
WBGene00021098	-	protein_coding	WBGene00021093	protein_coding	opposite
WBGene00005557	-	protein_coding	WBGene00019495	protein_coding	opposite
WBGene00019927	-	protein_coding	WBGene00020305	protein_coding	opposite
WBGene00018573	-	protein_coding	WBGene00023410	protein_coding	opposite
WBGene00197171	-	ncRNA	WBGene00006924	protein_coding	opposite
WBGene00195929	-	ncRNA	WBGene00044645	protein_coding	opposite
WBGene00005704	-	pseudogene	WBGene00044645	protein_coding	opposite
WBGene00019038	-	protein_coding	WBGene00019037	protein_coding	opposite
WBGene00006223	-	pseudogene	WBGene00018105	protein_coding	opposite
WBGene00020364	-	protein_coding	WBGene00020358	protein_coding	opposite
WBGene00017212	-	protein_coding	WBGene00017207	protein_coding	opposite
WBGene00017212	-	protein_coding	WBGene00219315	protein_coding	opposite
WBGene00022871	-	protein_coding	WBGene00022868	protein_coding	opposite
WBGene00219707	-	lincRNA	WBGene00018767	protein_coding	opposite
WBGene00219707	-	lincRNA	WBGene00018766	protein_coding	opposite
WBGene00018021	-	protein_coding	WBGene00017712	protein_coding	opposite
WBGene00200475	-	ncRNA	WBGene00017911	protein_coding	opposite
WBGene00195040	-	ncRNA	WBGene00019512	protein_coding	opposite
WBGene00195039	-	ncRNA	WBGene00019511	protein_coding	opposite
WBGene00199082	-	ncRNA	WBGene00015197	protein_coding	opposite
WBGene00206372	-	protein_coding	WBGene00015197	protein_coding	opposite
WBGene00200955	-	ncRNA	WBGene00015196	protein_coding	opposite
WBGene00015199	-	protein_coding	WBGene00015196	protein_coding	opposite
WBGene00044889	-	protein_coding	WBGene00020406	protein_coding	opposite
WBGene00023162	-	tRNA	WBGene00021118	protein_coding	opposite
WBGene00021135	-	protein_coding	WBGene00021146	protein_coding	opposite
WBGene00021137	-	protein_coding	WBGene00021146	protein_coding	opposite
WBGene00023165	-	tRNA	WBGene00021146	protein_coding	opposite
WBGene00021140	-	pseudogene	WBGene00021144	protein_coding	opposite
WBGene00021713	-	protein_coding	WBGene00021711	protein_coding	opposite
WBGene00005319	-	protein_coding	WBGene00016711	protein_coding	opposite
WBGene00016712	-	protein_coding	WBGene00016707	protein_coding	opposite
WBGene00017407	-	protein_coding	WBGene00017405	protein_coding	opposite
WBGene00021174	-	protein_coding	WBGene00195077	protein_coding	opposite
WBGene00021174	-	protein_coding	WBGene00021173	protein_coding	opposite
WBGene00021174	-	protein_coding	WBGene00021172	protein_coding	opposite
WBGene00018807	-	pseudogene	WBGene00018804	protein_coding	opposite
WBGene00016778	-	protein_coding	WBGene00016773	protein_coding	opposite
WBGene00018754	-	protein_coding	WBGene00018747	protein_coding	opposite
WBGene00019641	-	protein_coding	WBGene00206374	protein_coding	opposite
WBGene00019486	-	protein_coding	WBGene00019487	protein_coding	opposite
WBGene00019856	-	protein_coding	WBGene00019855	protein_coding	opposite
WBGene00021796	-	protein_coding	WBGene00015298	protein_coding	opposite
WBGene00021796	-	protein_coding	WBGene00015297	protein_coding	opposite
WBGene00021796	-	protein_coding	WBGene00015296	protein_coding	opposite
WBGene00019222	-	protein_coding	WBGene00044310	protein_coding	opposite
WBGene00015116	-	protein_coding	WBGene00023425	protein_coding	opposite
WBGene00001438	-	protein_coding	WBGene00015115	protein_coding	opposite
WBGene00018047	-	protein_coding	WBGene00018045	protein_coding	opposite
WBGene00018047	-	protein_coding	WBGene00018044	protein_coding	opposite
WBGene00018047	-	protein_coding	WBGene00004122	protein_coding	opposite
WBGene00018048	-	protein_coding	WBGene00004122	protein_coding	opposite
WBGene00018049	-	protein_coding	WBGene00004122	protein_coding	opposite
WBGene00018050	-	protein_coding	WBGene00004122	protein_coding	opposite
WBGene00020222	-	protein_coding	WBGene00022283	protein_coding	opposite
WBGene00016359	-	protein_coding	WBGene00003435	protein_coding	opposite
WBGene00200295	-	ncRNA	WBGene00020867	protein_coding	opposite
WBGene00015459	-	protein_coding	WBGene00015458	protein_coding	opposite
WBGene00003462	-	protein_coding	WBGene00003402	protein_coding	opposite
WBGene00003462	-	protein_coding	WBGene00017277	protein_coding	opposite
WBGene00003462	-	protein_coding	WBGene00017279	protein_coding	opposite
WBGene00017289	-	protein_coding	WBGene00005226	protein_coding	opposite
WBGene00199377	-	ncRNA	WBGene00017284	protein_coding	opposite
WBGene00017290	-	protein_coding	WBGene00017284	protein_coding	opposite
WBGene00201570	-	ncRNA	WBGene00017283	protein_coding	opposite
WBGene00201570	-	ncRNA	WBGene00017282	protein_coding	opposite
WBGene00201570	-	ncRNA	WBGene00006434	protein_coding	opposite
WBGene00017136	-	protein_coding	WBGene00004034	protein_coding	opposite
WBGene00017396	-	protein_coding	WBGene00017390	protein_coding	opposite
WBGene00001966	-	protein_coding	WBGene00015893	protein_coding	opposite
WBGene00195182	-	protein_coding	WBGene00015915	protein_coding	opposite
WBGene00000252	-	protein_coding	WBGene00006988	protein_coding	opposite
WBGene00017325	-	protein_coding	WBGene00017327	protein_coding	opposite
WBGene00019409	-	protein_coding	WBGene00003469	protein_coding	opposite
WBGene00022884	-	protein_coding	WBGene00022874	protein_coding	opposite
WBGene00018872	-	protein_coding	WBGene00018874	protein_coding	opposite
WBGene00015003	-	protein_coding	WBGene00017894	protein_coding	opposite
WBGene00022652	-	protein_coding	WBGene00022650	protein_coding	opposite
WBGene00219679	-	antisense	WBGene00017683	protein_coding	opposite
WBGene00201306	-	ncRNA	WBGene00019018	protein_coding	opposite
WBGene00200947	-	ncRNA	WBGene00019018	protein_coding	opposite
WBGene00001373	-	protein_coding	WBGene00019018	protein_coding	opposite
WBGene00199796	-	ncRNA	WBGene00018251	protein_coding	opposite
WBGene00198885	-	ncRNA	WBGene00018251	protein_coding	opposite
WBGene00198885	-	ncRNA	WBGene00018250	protein_coding	opposite
