DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
13781333	13781333	0	False	False	200	13781133	13781133	0	ADOG	III	.	.	13781133	protein_coding	gene_id "WBGene00007065"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	913	1454.0	WormBase	13780220	+	gene	False	N2HS_J2B_s	False
10038447	10038447	0	True	False	200	10038247	10038247	0	ADOG	III	.	.	10038247	protein_coding	gene_id "WBGene00010865"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	797	13804.0	WormBase	10037450	+	gene	False	N2HS_J2B_s	False
7391335	7391335	0	False	False	200	7391135	7391135	0	ADOG	III	.	.	7391135	protein_coding	gene_id "WBGene00020600"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020600	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00220074']	0	0	0	0.0	0	0	0	0.0	4906	62877.0	WormBase	7386229	+	gene	False	N2HS_J2B_s	False
6713391	6713391	0	True	False	200	6713191	6713191	0	ADOG	III	.	.	6713191	protein_coding	gene_id "WBGene00018135"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1322	392.0	WormBase	6711869	+	gene	False	N2HS_J2B_s	False
5917138	5917138	0	True	False	200	5916938	5916938	0	ADOG	III	.	.	5916938	ncRNA	gene_id "WBGene00219838"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	670	6249.0	WormBase	5916268	+	gene	False	N2HS_J2B_s	False
5478205	5478205	0	False	False	200	5478005	5478005	0	ADOG	III	.	.	5478005	protein_coding	gene_id "WBGene00003055"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3527	1313.0	WormBase	5474478	+	gene	False	N2HS_J2B_s	False
5181041	5181041	0	False	False	200	5180841	5180841	0	ADOG	III	.	.	5180841	snoRNA	gene_id "WBGene00220017"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	176	5079.0	WormBase	5180665	+	gene	False	N2HS_J2B_s	False
5040613	5040613	0	False	False	200	5040413	5040413	0	ADOG	III	.	.	5040413	protein_coding	gene_id "WBGene00016677"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4032	1999.0	WormBase	5036381	+	gene	False	N2HS_J2B_s	False
3085468	3085468	0	False	False	200	3085268	3085268	0	ADOG	III	.	.	3085268	protein_coding	gene_id "WBGene00019168"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	14745	1425.0	WormBase	3070523	+	gene	False	N2HS_J2B_s	False
2793173	2793173	0	True	False	200	2792973	2792973	0	ADOG	III	.	.	2792973	protein_coding	gene_id "WBGene00044609"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4532	9477.0	WormBase	2788441	+	gene	False	N2HS_J2B_s	False
4920146	4920146	0	False	False	200	4919946	4919946	0	ADOG	IV	.	.	4919946	piRNA	gene_id "WBGene00167582"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	409.0	WormBase	4919926	+	gene	False	N2HS_J2B_sp	False
5469334	5469334	0	False	False	200	5469134	5469134	0	ADOG	IV	.	.	5469134	pseudogene	gene_id "WBGene00021792"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00021792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1741	827.0	WormBase	5467393	+	gene	False	N2HS_J2B_sp	False
13670339	13670339	0	False	False	200	13670139	13670139	0	ADOG	IV	.	.	13670139	piRNA	gene_id "WBGene00172725"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	3164.0	WormBase	13670119	+	gene	False	N2HS_J2B_sp	False
13474205	13474205	0	False	False	200	13474005	13474005	0	ADOG	IV	.	.	13474005	protein_coding	gene_id "WBGene00012637"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1508	427.0	WormBase	13472497	+	gene	False	N2HS_J2B_sp	False
13422127	13422127	0	False	False	200	13421927	13421927	0	ADOG	IV	.	.	13421927	protein_coding	gene_id "WBGene00004029"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004029	0	0	0	0	['WBGene00172029']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5886	573.0	WormBase	13416041	+	gene	False	N2HS_J2B_sp	False
12975791	12975791	0	False	False	200	12975591	12975591	0	ADOG	IV	.	.	12975591	protein_coding	gene_id "WBGene00010124"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00168659']	0	0	0.0	0	0	0	0.0	1967	640.0	WormBase	12973624	+	gene	False	N2HS_J2B_sp	False
11916326	11916326	0	True	False	200	11916126	11916126	0	ADOG	IV	.	.	11916126	protein_coding	gene_id "WBGene00219327"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00219327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	359	753.0	WormBase	11915767	+	gene	False	N2HS_J2B_sp	False
11499429	11499429	0	False	False	200	11499229	11499229	0	ADOG	IV	.	.	11499229	ncRNA	gene_id "WBGene00196466"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	93	1492.0	WormBase	11499136	+	gene	False	N2HS_J2B_sp	False
9866363	9866363	0	False	False	200	9866163	9866163	0	ADOG	IV	.	.	9866163	protein_coding	gene_id "WBGene00010639"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1085	9533.0	WormBase	9865078	+	gene	False	N2HS_J2B_sp	False
9073822	9073822	0	False	False	200	9073622	9073622	0	ADOG	IV	.	.	9073622	protein_coding	gene_id "WBGene00003610"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3612	1051.0	WormBase	9070010	+	gene	False	N2HS_J2B_sp	False
9012539	9012539	0	False	False	200	9012339	9012339	0	ADOG	IV	.	.	9012339	protein_coding	gene_id "WBGene00044241"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1755	4449.0	WormBase	9010584	+	gene	False	N2HS_J2B_sp	False
8518413	8518413	0	False	False	200	8518213	8518213	0	ADOG	IV	.	.	8518213	piRNA	gene_id "WBGene00167394"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	2681.0	WormBase	8518193	+	gene	False	N2HS_J2B_sp	False
8375571	8375571	0	False	False	200	8375371	8375371	0	ADOG	IV	.	.	8375371	protein_coding	gene_id "WBGene00017071"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017071	0	0	0	0	['WBGene00173229']	['WBGene00017073']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	8832	4613.0	WormBase	8366539	+	gene	False	N2HS_J2B_sp	False
7870300	7870300	0	True	False	200	7870100	7870100	0	ADOG	IV	.	.	7870100	protein_coding	gene_id "WBGene00001453"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1193	765.0	WormBase	7868907	+	gene	False	N2HS_J2B_sp	False
7489156	7489156	0	True	False	200	7488956	7488956	0	ADOG	IV	.	.	7488956	protein_coding	gene_id "WBGene00001933"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	740	2815.0	WormBase	7488216	+	gene	False	N2HS_J2B_sp	False
7403995	7403995	0	False	False	200	7403795	7403795	0	ADOG	IV	.	.	7403795	ncRNA	gene_id "WBGene00200187"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200187	0	0	0	['WBGene00195565']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	220	1665.0	WormBase	7403575	+	gene	False	N2HS_J2B_sp	False
7311639	7311639	0	False	False	200	7311439	7311439	0	ADOG	IV	.	.	7311439	ncRNA	gene_id "WBGene00200312"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	147	5293.0	WormBase	7311292	+	gene	False	N2HS_J2B_sp	False
6648515	6648515	0	False	False	200	6648315	6648315	0	ADOG	IV	.	.	6648315	piRNA	gene_id "WBGene00172592"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	2871.0	WormBase	6648295	+	gene	False	N2HS_J2B_sp	False
6519702	6519702	0	False	False	200	6519502	6519502	0	ADOG	IV	.	.	6519502	protein_coding	gene_id "WBGene00015309"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1328	424.0	WormBase	6518174	+	gene	False	N2HS_J2B_sp	False
6323762	6323762	0	False	False	200	6323562	6323562	0	ADOG	IV	.	.	6323562	protein_coding	gene_id "WBGene00022250"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1614	417.0	WormBase	6321948	+	gene	False	N2HS_J2B_sp	False
6277223	6277223	0	False	False	200	6277023	6277023	0	ADOG	IV	.	.	6277023	protein_coding	gene_id "WBGene00020468"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	767	2772.0	WormBase	6276256	+	gene	False	N2HS_J2B_sp	False
5819619	5819619	0	True	False	200	5819419	5819419	0	ADOG	IV	.	.	5819419	ncRNA	gene_id "WBGene00201323"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	67	363.0	WormBase	5819352	+	gene	False	N2HS_J2B_sp	False
5719302	5719302	0	False	False	200	5719102	5719102	0	ADOG	IV	.	.	5719102	piRNA	gene_id "WBGene00165406"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	703.0	WormBase	5719082	+	gene	False	N2HS_J2B_sp	False
17311413	17311413	0	False	False	200	17311213	17311213	0	ADOG	X	.	.	17311213	protein_coding	gene_id "WBGene00016901"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	305	7371.0	WormBase	17310908	+	gene	False	N2HS_J2B_spl	False
