DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA
10844313	10844313	0	False	False	500	10843813	10843813	0	DOG	II	.	.	10855554	protein_coding	gene_id "WBGene00010910"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010910	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	688.0	11241	0.0	WormBase	10844313	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10951879	10951879	0	False	False	200	10951679	10951679	0	DOG	II	.	.	10953165	protein_coding	gene_id "WBGene00003783"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003783	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6219.0	1286	0.0	WormBase	10951879	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14346877	14346877	0	False	False	400	14346477	14346477	0	DOG	II	.	.	14348792	protein_coding	gene_id "WBGene00002996"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002996	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.0	1915	0.0	WormBase	14346877	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15064267	15064267	0	False	False	500	15063767	15063767	0	DOG	II	.	.	15071671	protein_coding	gene_id "WBGene00013164"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013164	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8549.0	7404	0.0	WormBase	15064267	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4517643	4517643	0	False	False	600	4517043	4517043	0	DOG	V	.	.	4549291	protein_coding	gene_id "WBGene00004947"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004947	0	0	0	0	['WBGene00197125']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	36097.0	31648	0.0	WormBase	4517643	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8853006	8853006	0	False	False	500	8852506	8852506	0	DOG	V	.	.	8853431	protein_coding	gene_id "WBGene00001928"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001928	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2835.0	425	0.0	WormBase	8853006	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8854993	8854993	0	False	False	700	8854293	8854293	0	DOG	V	.	.	8862049	protein_coding	gene_id "WBGene00017190"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017190	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562.0	7056	0.0	WormBase	8854993	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8895101	8895101	0	True	False	500	8894601	8894601	0	DOG	V	.	.	8895472	protein_coding	gene_id "WBGene00001894"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001894	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2618.0	371	0.0	WormBase	8895101	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16603529	16603529	0	False	True	300	16603369	16603369	0	DOG	V	.	.	16610952	pseudogene	gene_id "WBGene00194769"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00194769	0	0	0	0	0	['WBGene00169639']	['WBGene00012525']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.0	7423	0.0	WormBase	16603529	-	gene	N2-J2-3__split	NA	['WBGene00011397']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24683	24683	0	False	False	200	24483	24483	0	DOG	IV	.	.	26388	protein_coding	gene_id "WBGene00021409"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021409	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3784.0	1705	0.0	WormBase	24683	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1003600	1003600	0	False	False	200	1003400	1003400	0	DOG	IV	.	.	1005864	protein_coding	gene_id "WBGene00021925"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021925	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13079.0	2264	0.0	WormBase	1003600	-	gene	N2-J2-3__split	NA	NA	['WBGene00021923']	['WBGene00021923']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651899	1651899	0	False	False	300	1651599	1651599	0	DOG	IV	.	.	1651954	ncRNA	gene_id "WBGene00220154"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220154	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4958.0	55	0.0	WormBase	1651899	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2679497	2679497	0	False	False	300	2679197	2679197	0	DOG	IV	.	.	2679668	ncRNA	gene_id "WBGene00235348"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235348	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	875.0	171	0.0	WormBase	2679497	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8753195	8753195	0	False	True	500	8752860	8752860	0	DOG	IV	.	.	8754823	protein_coding	gene_id "WBGene00008968"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008968	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.0	1628	0.0	WormBase	8753195	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00219908']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15521488	15521488	0	False	False	200	15521288	15521288	0	DOG	IV	.	.	15522118	pseudogene	gene_id "WBGene00044632"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044632	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.0	630	0.0	WormBase	15521488	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16493428	16493428	0	False	False	200	16493228	16493228	0	DOG	IV	.	.	16494510	protein_coding	gene_id "WBGene00013099"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013099	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4407.0	1082	0.0	WormBase	16493428	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
212256	212256	0	False	False	300	211956	211956	0	DOG	I	.	.	215491	pseudogene	gene_id "WBGene00004246"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00004246	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	29484.0	3235	0.0	WormBase	212256	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
318390	318390	0	False	True	200	318258	318258	0	DOG	I	.	.	323352	protein_coding	gene_id "WBGene00002079"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002079	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.0	4962	0.0	WormBase	318390	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00235385']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1259374	1259374	0	False	False	500	1258874	1258874	0	DOG	I	.	.	1268155	protein_coding	gene_id "WBGene00001707"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001707	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8052.0	8781	0.0	WormBase	1259374	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1988246	1988246	0	False	False	200	1988046	1988046	0	DOG	I	.	.	2010525	protein_coding	gene_id "WBGene00021238"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021238	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13255.0	22279	0.0	WormBase	1988246	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2061667	2061667	0	False	False	300	2061367	2061367	0	DOG	I	.	.	2064077	protein_coding	gene_id "WBGene00021346"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021346	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11490.0	2410	0.0	WormBase	2061667	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2377089	2377089	0	False	False	1100	2375989	2375989	0	DOG	I	.	.	2381851	protein_coding	gene_id "WBGene00021473"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021473	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.0	4762	0.0	WormBase	2377089	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2721879	2721879	0	False	False	200	2721679	2721679	0	DOG	I	.	.	2726724	protein_coding	gene_id "WBGene00022128"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022128	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	404.0	4845	0.0	WormBase	2721879	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2822737	2822737	0	False	False	300	2822437	2822437	0	DOG	I	.	.	2822836	ncRNA	gene_id "WBGene00220118"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220118	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	437.0	99	0.0	WormBase	2822737	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2870608	2870608	0	False	False	400	2870208	2870208	0	DOG	I	.	.	2875289	protein_coding	gene_id "WBGene00022117"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022117	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6547.0	4681	0.0	WormBase	2870608	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3666923	3666923	0	False	False	300	3666623	3666623	0	DOG	I	.	.	3671700	protein_coding	gene_id "WBGene00004890"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004890	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4740.0	4777	0.0	WormBase	3666923	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4343631	4343631	0	False	False	400	4343231	4343231	0	DOG	I	.	.	4343780	ncRNA	gene_id "WBGene00196671"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196671	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8994.0	149	0.0	WormBase	4343631	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4343931	4343931	0	False	True	900	4343780	4343780	0	DOG	I	.	.	4344080	ncRNA	gene_id "WBGene00195962"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195962	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4343931	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00196671']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4346671	4346671	0	True	False	400	4346271	4346271	0	DOG	I	.	.	4346820	ncRNA	gene_id "WBGene00198205"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198205	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2591.0	149	0.0	WormBase	4346671	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4346971	4346971	0	False	True	900	4346820	4346820	0	DOG	I	.	.	4347120	ncRNA	gene_id "WBGene00197673"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197673	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4346971	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00198205']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4349558	4349558	0	True	False	400	4349158	4349158	0	DOG	I	.	.	4349707	ncRNA	gene_id "WBGene00199757"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199757	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2438.0	149	0.0	WormBase	4349558	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4349858	4349858	0	False	True	900	4349707	4349707	0	DOG	I	.	.	4350007	ncRNA	gene_id "WBGene00199244"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199244	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4349858	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00199757']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4352445	4352445	0	True	False	400	4352045	4352045	0	DOG	I	.	.	4352594	ncRNA	gene_id "WBGene00199607"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199607	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2438.0	149	0.0	WormBase	4352445	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4352745	4352745	0	False	True	900	4352594	4352594	0	DOG	I	.	.	4352894	ncRNA	gene_id "WBGene00202259"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202259	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4352745	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00199607']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4355332	4355332	0	True	False	400	4354932	4354932	0	DOG	I	.	.	4355481	ncRNA	gene_id "WBGene00195350"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195350	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2438.0	149	0.0	WormBase	4355332	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4355632	4355632	0	False	True	900	4355481	4355481	0	DOG	I	.	.	4355781	ncRNA	gene_id "WBGene00196043"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196043	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.0	149	0.0	WormBase	4355632	-	gene	N2-J2-3__split	NA	NA	['WBGene00000140']	['WBGene00000140']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00195350']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5981778	5981778	0	False	False	1700	5980078	5980078	0	DOG	I	.	.	5985869	protein_coding	gene_id "WBGene00015504"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015504	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8458.0	4091	0.0	WormBase	5981778	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7079868	7079868	0	False	False	200	7079668	7079668	0	DOG	I	.	.	7081520	protein_coding	gene_id "WBGene00009050"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009050	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.0	1652	0.0	WormBase	7079868	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9009260	9009260	0	False	False	200	9009060	9009060	0	DOG	I	.	.	9013885	protein_coding	gene_id "WBGene00009477"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009477	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	552.0	4625	0.0	WormBase	9009260	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11064370	11064370	0	False	False	200	11064170	11064170	0	DOG	I	.	.	11064636	pseudogene	gene_id "WBGene00077687"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00077687	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	25513.0	266	0.0	WormBase	11064370	-	gene	N2-J2-3__split	NA	NA	['WBGene00206530']	['WBGene00206530']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11924785	11924785	0	False	False	200	11924585	11924585	0	DOG	I	.	.	11929511	protein_coding	gene_id "WBGene00006958"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006958	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	870.0	4726	0.0	WormBase	11924785	-	gene	N2-J2-3__split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
