DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
5567170	5567170		False	False	500	5566670	5566670		ADOG	X	.	.	5567319	ncRNA	gene_id "WBGene00200394"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200394	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12150.0	149		WormBase	5567170	-	gene	False	N2HS_J2B_spl
5675246	5675246		True	False	200	5675046	5675046		ADOG	X	.	.	5680225	protein_coding	gene_id "WBGene00020919"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020919	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4227.0	4979		WormBase	5675246	-	gene	False	N2HS_J2B_spl
5907903	5907903		False	False	200	5907703	5907703		ADOG	X	.	.	5907971	ncRNA	gene_id "WBGene00195014"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195014	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3338.0	68		WormBase	5907903	-	gene	False	N2HS_J2B_spl
5949529	5949529		False	False	200	5949329	5949329		ADOG	X	.	.	5953174	protein_coding	gene_id "WBGene00019938"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019938	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	660.0	3645		WormBase	5949529	-	gene	False	N2HS_J2B_spl
6278430	6278430		False	False	4300	6274130	6274130		ADOG	X	.	.	6278566	ncRNA	gene_id "WBGene00199222"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199222	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	33852.0	136		WormBase	6278430	-	gene	False	N2HS_J2B_spl
6420074	6420074		False	False	200	6419874	6419874		ADOG	X	.	.	6420781	protein_coding	gene_id "WBGene00206386"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00206386	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3674.0	707		WormBase	6420074	-	gene	False	N2HS_J2B_spl
6470366	6470366		False	False	200	6470166	6470166		ADOG	X	.	.	6473748	protein_coding	gene_id "WBGene00015786"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015786	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2804.0	3382		WormBase	6470366	-	gene	False	N2HS_J2B_spl
6494850	6494850		False	False	200	6494650	6494650		ADOG	X	.	.	6494974	ncRNA	gene_id "WBGene00196489"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196489	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5816.0	124		WormBase	6494850	-	gene	False	N2HS_J2B_spl
6515272	6515272		False	False	1400	6513872	6513872		ADOG	X	.	.	6515554	ncRNA	gene_id "WBGene00201069"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201069	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1430.0	282		WormBase	6515272	-	gene	False	N2HS_J2B_spl
6516976	6516976		False	False	200	6516776	6516776		ADOG	X	.	.	6517072	ncRNA	gene_id "WBGene00196355"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196355	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	307.0	96		WormBase	6516976	-	gene	False	N2HS_J2B_spl
6586564	6586564		False	False	900	6585664	6585664		ADOG	X	.	.	6586682	ncRNA	gene_id "WBGene00198632"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198632	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1327.0	118		WormBase	6586564	-	gene	False	N2HS_J2B_spl
6831251	6831251		False	False	200	6831051	6831051		ADOG	X	.	.	6835266	protein_coding	gene_id "WBGene00018258"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018258	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5389.0	4015		WormBase	6831251	-	gene	False	N2HS_J2B_spl
7283076	7283076		False	False	200	7282876	7282876		ADOG	X	.	.	7283219	ncRNA	gene_id "WBGene00198393"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198393	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754.0	143		WormBase	7283076	-	gene	False	N2HS_J2B_spl
7318239	7318239		False	False	300	7317939	7317939		ADOG	X	.	.	7318798	protein_coding	gene_id "WBGene00004989"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004989	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421.0	559		WormBase	7318239	-	gene	False	N2HS_J2B_spl
7710170	7710170		False	False	300	7709870	7709870		ADOG	X	.	.	7710716	protein_coding	gene_id "WBGene00019583"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019583	0	0	0	['WBGene00198990']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3084.0	546		WormBase	7710170	-	gene	False	N2HS_J2B_spl
7798955	7798955		False	False	300	7798655	7798655		ADOG	X	.	.	7799780	protein_coding	gene_id "WBGene00019846"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019846	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	668.0	825		WormBase	7798955	-	gene	False	N2HS_J2B_spl
7823385	7823385		False	False	200	7823185	7823185		ADOG	X	.	.	7823525	ncRNA	gene_id "WBGene00197517"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197517	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14251.0	140		WormBase	7823385	-	gene	False	N2HS_J2B_spl
7896221	7896221		False	False	200	7896021	7896021		ADOG	X	.	.	7897773	protein_coding	gene_id "WBGene00016533"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016533	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3825.0	1552		WormBase	7896221	-	gene	False	N2HS_J2B_spl
7951626	7951626		False	False	1200	7950426	7950426		ADOG	X	.	.	7951818	ncRNA	gene_id "WBGene00200658"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200658	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3656.0	192		WormBase	7951626	-	gene	False	N2HS_J2B_spl
7965631	7965631		False	False	200	7965431	7965431		ADOG	X	.	.	7965678	ncRNA	gene_id "WBGene00198523"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198523	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3569.0	47		WormBase	7965631	-	gene	False	N2HS_J2B_spl
8034641	8034641		False	False	600	8034041	8034041		ADOG	X	.	.	8034817	protein_coding	gene_id "WBGene00015951"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015951	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	28304.0	176		WormBase	8034641	-	gene	False	N2HS_J2B_spl
8333247	8333247		False	False	600	8332647	8332647		ADOG	X	.	.	8337948	protein_coding	gene_id "WBGene00018884"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018884	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5347.0	4701		WormBase	8333247	-	gene	False	N2HS_J2B_spl
8357321	8357321		False	False	200	8357121	8357121		ADOG	X	.	.	8357526	ncRNA	gene_id "WBGene00197407"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197407	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1669.0	205		WormBase	8357321	-	gene	False	N2HS_J2B_spl
8397151	8397151		False	False	200	8396951	8396951		ADOG	X	.	.	8397413	ncRNA	gene_id "WBGene00195712"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195712	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4567.0	262		WormBase	8397151	-	gene	False	N2HS_J2B_spl
8486822	8486822		False	False	1000	8485822	8485822		ADOG	X	.	.	8487109	ncRNA	gene_id "WBGene00199011"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199011	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451.0	287		WormBase	8486822	-	gene	False	N2HS_J2B_spl
8534677	8534677		False	False	300	8534377	8534377		ADOG	X	.	.	8535106	protein_coding	gene_id "WBGene00023477"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00023477	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16847.0	429		WormBase	8534677	-	gene	False	N2HS_J2B_spl
8541146	8541146		True	False	200	8540946	8540946		ADOG	X	.	.	8541496	protein_coding	gene_id "WBGene00044357"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044357	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2772.0	350		WormBase	8541146	-	gene	False	N2HS_J2B_spl
8578585	8578585		False	False	800	8577785	8577785		ADOG	X	.	.	8580104	protein_coding	gene_id "WBGene00044780"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044780	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	29529.0	1519		WormBase	8578585	-	gene	False	N2HS_J2B_spl
8654506	8654506		True	False	300	8654206	8654206		ADOG	X	.	.	8654648	ncRNA	gene_id "WBGene00196597"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196597	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1586.0	142		WormBase	8654506	-	gene	False	N2HS_J2B_spl
8718567	8718567		False	False	700	8717867	8717867		ADOG	X	.	.	8718905	protein_coding	gene_id "WBGene00018731"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018731	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1638.0	338		WormBase	8718567	-	gene	False	N2HS_J2B_spl
8726798	8726798		True	False	1200	8725598	8725598		ADOG	X	.	.	8727406	protein_coding	gene_id "WBGene00017149"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017149	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2565.0	608		WormBase	8726798	-	gene	False	N2HS_J2B_spl
8740789	8740789		False	False	600	8740189	8740189		ADOG	X	.	.	8743057	protein_coding	gene_id "WBGene00044313"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044313	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3774.0	2268		WormBase	8740789	-	gene	False	N2HS_J2B_spl
8771237	8771237		False	False	300	8770937	8770937		ADOG	X	.	.	8771375	ncRNA	gene_id "WBGene00196656"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196656	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5759.0	138		WormBase	8771237	-	gene	False	N2HS_J2B_spl
8796545	8796545		False	False	300	8796245	8796245		ADOG	X	.	.	8797835	protein_coding	gene_id "WBGene00019870"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019870	0	0	0	['WBGene00199916']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00023123']	2243.0	1290		WormBase	8796545	-	gene	False	N2HS_J2B_spl
8886390	8886390		False	False	1500	8884890	8884890		ADOG	X	.	.	8886452	ncRNA	gene_id "WBGene00197960"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197960	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11542.0	62		WormBase	8886390	-	gene	False	N2HS_J2B_spl
8957616	8957616		False	False	1200	8956416	8956416		ADOG	X	.	.	8961170	protein_coding	gene_id "WBGene00016748"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016748	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1615.0	3554		WormBase	8957616	-	gene	False	N2HS_J2B_spl
9522488	9522488		False	False	400	9522088	9522088		ADOG	X	.	.	9523173	protein_coding	gene_id "WBGene00007408"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007408	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5301.0	685		WormBase	9522488	-	gene	False	N2HS_J2B_spl
9872884	9872884		False	False	200	9872684	9872684		ADOG	X	.	.	9882212	protein_coding	gene_id "WBGene00011083"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011083	0	0	0	['WBGene00196952']	0	['WBGene00011081']	0	0.0	0	0	0	0	0	0	0	['WBGene00174434']	0	0	0	0	0	230.0	9328		WormBase	9872884	-	gene	False	N2HS_J2B_spl
9982402	9982402		False	False	300	9982102	9982102		ADOG	X	.	.	9985005	protein_coding	gene_id "WBGene00008954"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008954	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133.0	2603		WormBase	9982402	-	gene	False	N2HS_J2B_spl
10139374	10139374		False	False	200	10139174	10139174		ADOG	X	.	.	10142013	protein_coding	gene_id "WBGene00008602"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008602	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	754.0	2639		WormBase	10139374	-	gene	False	N2HS_J2B_spl
10201329	10201329		False	False	600	10200729	10200729		ADOG	X	.	.	10205433	protein_coding	gene_id "WBGene00004786"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004786	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6619.0	4104		WormBase	10201329	-	gene	False	N2HS_J2B_spl
10217310	10217310		False	False	900	10216410	10216410		ADOG	X	.	.	10218760	protein_coding	gene_id "WBGene00009677"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009677	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1815.0	1450		WormBase	10217310	-	gene	False	N2HS_J2B_spl
10239805	10239805		False	False	200	10239605	10239605		ADOG	X	.	.	10241039	protein_coding	gene_id "WBGene00006135"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006135	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2861.0	1234		WormBase	10239805	-	gene	False	N2HS_J2B_spl
10253503	10253503		False	False	300	10253203	10253203		ADOG	X	.	.	10253598	ncRNA	gene_id "WBGene00198882"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198882	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.0	95		WormBase	10253503	-	gene	False	N2HS_J2B_spl
10341732	10341732		True	False	200	10341532	10341532		ADOG	X	.	.	10344080	protein_coding	gene_id "WBGene00011108"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011108	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	571.0	2348		WormBase	10341732	-	gene	False	N2HS_J2B_spl
10371077	10371077		False	False	800	10370277	10370277		ADOG	X	.	.	10372664	protein_coding	gene_id "WBGene00044949"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044949	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	25899.0	1587		WormBase	10371077	-	gene	False	N2HS_J2B_spl
10460546	10460546		False	False	200	10460346	10460346		ADOG	X	.	.	10463580	protein_coding	gene_id "WBGene00008021"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008021	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3280.0	3034		WormBase	10460546	-	gene	False	N2HS_J2B_spl
10474214	10474214		False	False	1400	10472814	10472814		ADOG	X	.	.	10474902	lincRNA	gene_id "WBGene00194800"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00194800	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10634.0	688		WormBase	10474214	-	gene	False	N2HS_J2B_spl
10597663	10597663		False	False	200	10597463	10597463		ADOG	X	.	.	10597790	ncRNA	gene_id "WBGene00198706"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198706	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2579.0	127		WormBase	10597663	-	gene	False	N2HS_J2B_spl
10934722	10934722		True	False	200	10934522	10934522		ADOG	X	.	.	10934870	ncRNA	gene_id "WBGene00195572"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195572	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	856.0	148		WormBase	10934722	-	gene	False	N2HS_J2B_spl
11077772	11077772		False	False	300	11077472	11077472		ADOG	X	.	.	11078243	protein_coding	gene_id "WBGene00044152"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044152	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.0	471		WormBase	11077772	-	gene	False	N2HS_J2B_spl
11121916	11121916		True	False	200	11121716	11121716		ADOG	X	.	.	11125615	protein_coding	gene_id "WBGene00044330"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044330	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00197137', 'WBGene00197300']	0	0	0	0	0	0	911.0	3699		WormBase	11121916	-	gene	False	N2HS_J2B_spl
11142971	11142971		True	False	700	11142271	11142271		ADOG	X	.	.	11152820	protein_coding	gene_id "WBGene00007327"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007327	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	931.0	9849		WormBase	11142971	-	gene	False	N2HS_J2B_spl
11210107	11210107		False	False	500	11209607	11209607		ADOG	X	.	.	11215470	protein_coding	gene_id "WBGene00007941"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007941	0	0	0	['WBGene00196455']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113.0	5363		WormBase	11210107	-	gene	False	N2HS_J2B_spl
11226256	11226256		False	False	1400	11224856	11224856		ADOG	X	.	.	11226656	protein_coding	gene_id "WBGene00195211"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00195211	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3445.0	400		WormBase	11226256	-	gene	False	N2HS_J2B_spl
11298036	11298036		False	False	700	11297336	11297336		ADOG	X	.	.	11299784	protein_coding	gene_id "WBGene00008586"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008586	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1305.0	1748		WormBase	11298036	-	gene	False	N2HS_J2B_spl
11740281	11740281		False	False	300	11739981	11739981		ADOG	X	.	.	11740413	ncRNA	gene_id "WBGene00196121"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196121	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6583.0	132		WormBase	11740281	-	gene	False	N2HS_J2B_spl
11781463	11781463		False	False	4200	11777263	11777263		ADOG	X	.	.	11784330	protein_coding	gene_id "WBGene00013631"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013631	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6795.0	2867		WormBase	11781463	-	gene	False	N2HS_J2B_spl
11818081	11818081		False	False	600	11817481	11817481		ADOG	X	.	.	11818168	ncRNA	gene_id "WBGene00199567"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199567	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1647.0	87		WormBase	11818081	-	gene	False	N2HS_J2B_spl
11891259	11891259		False	False	400	11890859	11890859		ADOG	X	.	.	11892422	protein_coding	gene_id "WBGene00013396"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013396	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4821.0	1163		WormBase	11891259	-	gene	False	N2HS_J2B_spl
11940336	11940336		False	False	400	11939936	11939936		ADOG	X	.	.	11942051	protein_coding	gene_id "WBGene00010121"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010121	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1436.0	1715		WormBase	11940336	-	gene	False	N2HS_J2B_spl
11962413	11962413		False	False	200	11962213	11962213		ADOG	X	.	.	11962646	pseudogene	gene_id "WBGene00045316"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00045316	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	636.0	233		WormBase	11962413	-	gene	False	N2HS_J2B_spl
12023587	12023587		False	False	400	12023187	12023187		ADOG	X	.	.	12023663	ncRNA	gene_id "WBGene00198935"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198935	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7397.0	76		WormBase	12023587	-	gene	False	N2HS_J2B_spl
12100196	12100196		False	False	1500	12098696	12098696		ADOG	X	.	.	12103812	protein_coding	gene_id "WBGene00012225"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012225	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7113.0	3616		WormBase	12100196	-	gene	False	N2HS_J2B_spl
12195334	12195334		False	False	500	12194834	12194834		ADOG	X	.	.	12195469	ncRNA	gene_id "WBGene00200641"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200641	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14384.0	135		WormBase	12195334	-	gene	False	N2HS_J2B_spl
12273638	12273638		False	False	200	12273438	12273438		ADOG	X	.	.	12274691	protein_coding	gene_id "WBGene00010404"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010404	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2697.0	1053		WormBase	12273638	-	gene	False	N2HS_J2B_spl
12275042	12275042		False	False	300	12274742	12274742		ADOG	X	.	.	12275677	protein_coding	gene_id "WBGene00007294"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007294	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.0	635		WormBase	12275042	-	gene	False	N2HS_J2B_spl
12318240	12318240		False	False	200	12318040	12318040		ADOG	X	.	.	12320777	protein_coding	gene_id "WBGene00000461"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000461	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15423.0	2537		WormBase	12318240	-	gene	False	N2HS_J2B_spl
12342946	12342946		False	False	300	12342646	12342646		ADOG	X	.	.	12343379	protein_coding	gene_id "WBGene00009634"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009634	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1508.0	433		WormBase	12342946	-	gene	False	N2HS_J2B_spl
12353550	12353550		False	False	500	12353050	12353050		ADOG	X	.	.	12353768	pseudogene	gene_id "WBGene00044398"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044398	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.0	218		WormBase	12353550	-	gene	False	N2HS_J2B_spl
12419365	12419365		False	False	400	12418965	12418965		ADOG	X	.	.	12419510	ncRNA	gene_id "WBGene00200930"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200930	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5328.0	145		WormBase	12419365	-	gene	False	N2HS_J2B_spl
12502802	12502802		False	False	200	12502602	12502602		ADOG	X	.	.	12503338	protein_coding	gene_id "WBGene00009728"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009728	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	25361.0	536		WormBase	12502802	-	gene	False	N2HS_J2B_spl
12569233	12569233		False	False	1400	12567833	12567833		ADOG	X	.	.	12569253	piRNA	gene_id "WBGene00172379"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172379	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5363.0	20		WormBase	12569233	-	gene	False	N2HS_J2B_spl
12875748	12875748		False	False	1000	12874748	12874748		ADOG	X	.	.	12875950	ncRNA	gene_id "WBGene00197406"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197406	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11852.0	202		WormBase	12875748	-	gene	False	N2HS_J2B_spl
12936170	12936170		False	False	200	12935970	12935970		ADOG	X	.	.	12936222	ncRNA	gene_id "WBGene00201510"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201510	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192.0	52		WormBase	12936170	-	gene	False	N2HS_J2B_spl
13109160	13109160		False	False	200	13108960	13108960		ADOG	X	.	.	13109180	piRNA	gene_id "WBGene00168788"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168788	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4667.0	20		WormBase	13109160	-	gene	False	N2HS_J2B_spl
13194725	13194725		False	False	200	13194525	13194525		ADOG	X	.	.	13194834	ncRNA	gene_id "WBGene00200731"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200731	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4764.0	109		WormBase	13194725	-	gene	False	N2HS_J2B_spl
13198230	13198230		False	False	200	13198030	13198030		ADOG	X	.	.	13198348	ncRNA	gene_id "WBGene00197532"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197532	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	871.0	118		WormBase	13198230	-	gene	False	N2HS_J2B_spl
13388984	13388984		False	False	700	13388284	13388284		ADOG	X	.	.	13389114	ncRNA	gene_id "WBGene00201329"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201329	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1437.0	130		WormBase	13388984	-	gene	False	N2HS_J2B_spl
